"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"31192/AL";"2016-06-28";"Miss Opo";"S";"2016-06-28";"Estabelecimento de hospedagem";"12";"14";"6";;"Travessa Travessa Caldeireiros, 100";"4050-143";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Miss Opo, Lda";"Arrendatário";"509740324";"Pessoa coletiva";"Portugal";;;"936457807";"Não"
"31187/AL";"2016-06-28";"Trindade 99 - Porto Downtown Apartment";"S";"2016-06-29";"Apartamento";"2";"4";"1";;"Rua Rua Camões, 99 6º  esq frente Porto";"4000-144";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"31186/AL";"2016-06-28";"Porto Cativo";"N";"2016-06-28";"Apartamento";"2";"2";"0";;"Rua Rua Cativo, 16 3º Tras Rio Tinto";"4000-160";"Rio Tinto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"31106/AL";"2016-06-27";"M&M Space Apartments MM2";"S";"2016-06-27";"Apartamento";"2";"4";"2";;"Rua Rua Santo Ildefonso, 427 2.º Dit";"4000-472";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30910/AL";"2016-06-22";"BOUGANVILLEA OPORTO FLAT";"N";"2016-06-03";"Apartamento";"2";"4";"1";;"Rua Rua Sá da Bandeira, 383 1º Trazeiras";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30901/AL";"2016-06-22";"Be Sand Apartment";"S";"2016-07-01";"Apartamento";"1";"2";"0";;"Rua Rua Flores, 299 2º Frt.";"4050-267";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30866/AL";"2016-06-22";"Charm Palace ";"N";"2016-06-23";"Estabelecimento de hospedagem";"5";"10";"5";;"Rua Rua Fernandes Tomás, 215";"4000-215";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Cidadeximia, Lda";"Outro";"509067786";"Pessoa coletiva";"Portugal";"220930792";;"914074618";"Sim"
"30857/AL";"2016-06-22";"Apogeu da Ribalta Ld.ª";"S";"2016-06-22";"Apartamento";"2";"4";"1";;"Rua Rua Mouzinho da Silveira, 244 1º Frt. Porto";"4050-417";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Apogeu da Ribalta Ld.ª";"Proprietário";"510309410";"Pessoa coletiva";"Portugal";;;"960472930";"Não"
"30856/AL";"2016-06-22";"Mouzinho 244 AP2 By Rua Apartments";"S";"2016-06-22";"Apartamento";"2";"4";"1";;"Rua Rua Mouzinho da Silveira, 244 1º trás. Porto";"4050-417";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Apogeu da Ribalta Ld.ª";"Proprietário";"510309410";"Pessoa coletiva";"Portugal";;;"960472930";"Não"
"30854/AL";"2016-06-22";"Mouzinho 244 AP3 By Rua Apartments";"S";"2016-06-22";"Apartamento";"2";"4";"1";;"Rua Rua Mouzinho da Silveira, 244 2º Frt. Porto";"4050-417";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Apogeu da Ribalta Ld.ª";"Proprietário";"510309410";"Pessoa coletiva";"Portugal";;;"960472930";"Não"
"30849/AL";"2016-06-22";"Mouzinho 244 AP4 By Rua Apartments";"S";"2016-06-22";"Apartamento";"2";"4";"1";;"Rua Rua Mouzinho da Silveira, 244 2º Trás. Porto";"4050-417";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Apogeu da Ribalta Ld.ª";"Proprietário";"510309410";"Pessoa coletiva";"Portugal";;;"960472930";"Não"
"30848/AL";"2016-06-22";"Mouzinho 244 AP5 By Rua Apartments";"S";"2016-06-22";"Apartamento";"4";"6";"2";;"Rua Rua Mouzinho da Silveira, 244 3º Porto";"4050-417";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Apogeu da Ribalta Ld.ª";"Proprietário";"510309410";"Pessoa coletiva";"Portugal";;;"960472930";"Não"
"30845/AL";"2016-06-22";"Gallery Home";"N";"2016-06-22";"Moradia";"10";"10";"5";;"Rua Rua Miguel Bombarda, 187";"4050-381";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ramblers House, Lda";"Outro";"509524303";"Pessoa coletiva";"Portugal";;;;"Sim"
"30843/AL";"2016-06-22";"Gallery Hostel";"N";"2016-06-22";"Estabelecimento de hospedagem-Hostel";"41";"41";"10";"32";"Rua Rua Miguel Bombarda, 222";"4050-377";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ramblers House, Lda";"Outro";"509524303";"Pessoa coletiva";"Portugal";;;;"Sim"
"30839/AL";"2016-06-21";"The Nature Mezzanine";"N";"2016-06-22";"Apartamento";"2";"4";"1";;"Rua Rua Dom João IV, 366 R/C Frente Rio Tinto";"4000-298";"Rio Tinto";"Bonfim";"Porto";"Porto";"Norte";"Façanha Numérica, Lda.";"Proprietário";"513915036";"Pessoa coletiva";"Portugal";;;"916694999";"Não"
"30771/AL";"2016-06-21";"Portfólio Guest House";"S";"2016-06-21";"Estabelecimento de hospedagem";"9";"18";"9";;"Rua Rua Rosário, 137";"4050-523";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Paragens & Paisagens - Unipessoal, Lda";"Arrendatário";"513668519";"Pessoa coletiva";"Portugal";;;"912836182";"Não"
"30754/AL";"2016-06-21";"Fração B - Rua do Bonfim 139, Porto";"S";"2016-06-22";"Apartamento";"4";"5";"2";;"Rua Rua do Bonfim, 139 R/C Traseiras Porto";"4300-069";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Biltes & Lago, Lda";"Proprietário";"507986989";"Pessoa coletiva";"Portugal";"228303187";;"934352400";"Não"
"30723/AL";"2016-06-20";"By Marquês";"S";"2016-06-20";"Apartamento";"1";"2";"0";;"Rua Rua Marquês do Pombal, 116 3ºTraz";"4000-390";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Mente Arejada Lda";"Arrendatário";"513649948";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"30721/AL";"2016-06-20";"By Marquês";"S";"2016-06-20";"Apartamento";"1";"2";"1";;"Praça Praça Marquês do Pombal, 116 3º Frente";"4000-390";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Mente Arejada Lda";"Arrendatário";"513649948";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"30720/AL";"2016-06-20";"By Marquês";"S";"2016-06-20";"Apartamento";"1";"2";"0";;"Praça Praça Marquês do Pombal, 116 2º Traz";"4000-390";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Mente Arejada Lda";"Arrendatário";"513649948";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"30717/AL";"2016-06-20";"By Marquês";"S";"2016-06-20";"Apartamento";"1";"2";"0";;"Praça Praça Marquês do Pombal, 116 3º Frente";"4000-390";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Mente Arejada Lda";"Arrendatário";"513649948";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"30712/AL";"2016-06-20";"By Marquês";"S";"2016-06-20";"Apartamento";"2";"4";"1";;"Praça Praça Marquês do Pombal, 116 1º Traz";"4000-390";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Mente Arejada Lda";"Arrendatário";"513649948";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"30709/AL";"2016-06-20";"By Marquês";"S";"2016-06-20";"Apartamento";"2";"4";"1";;"Praça Praça Marquês do Pombal, 116 R/CH Traz";"4000-390";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Mente Arejada Lda";"Arrendatário";"513649948";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"30706/AL";"2016-06-20";"By Marquês";"S";"2016-06-20";"Apartamento";"1";"2";"0";;"Praça Praça Marquês do Pombal, 116 1º Frente";"4000-390";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Mente Arejada Lda";"Arrendatário";"513649948";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"30703/AL";"2016-06-20";"By Marquês";"S";"2016-06-20";"Apartamento";"1";"2";"0";;"Praça Praça Marquês Pombal, 116 R/Ch Frente";"4000-390";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Mente Arejada Lda";"Arrendatário";"513649948";"Pessoa coletiva";"Portugal";;;"918694453";"Não"
"30685/AL";"2016-06-20";"Old Town Cozy Apartment";"N";"2016-06-20";"Apartamento";"3";"4";"1";;"Rua Rua das Taipas, 49 2º Esq. Porto";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30612/AL";"2016-06-17";"Casa Trindade";"S";"2016-07-15";"Apartamento";"3";"6";"1";;"Rua Rua Dr. Alfredo Magalhães, 57";"4000-063";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30605/AL";"2016-06-17";"Aptº. T - Boavista Casa da Música";"S";"2016-06-20";"Apartamento";"4";"8";"3";;"Rua Rua Vitorino Nemésio, 48 9.2";"4050-637";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30599/AL";"2016-06-17";"Casa do Castelo do Queijo ";"N";"2016-06-20";"Moradia";"3";"4";"1";;"Rua Rua Particular 1 do Castelo do Queijo, 70";"4100-379";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30522/AL";"2016-06-16";"Vintage 53 Apartments";"N";"2016-06-16";"Apartamento";"2";"4";"1";;"Rua Rua das Taipas , 53 2º. dtº.";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Coimbra dos Santos & Rocha Lda";"Cessionário";"510367992";"Pessoa coletiva";"Portugal";;;"919684014";"Não"
"30518/AL";"2016-06-16";"Vintage 193 Porto";"N";"2016-06-16";"Apartamento";"4";"5";"3";;"Rua Rua 15 de Novembro, 193 2º.";"4100-422";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30503/AL";"2016-06-15";"OCC2 - Oporto City Center 2";"S";"2016-06-15";"Apartamento";"2";"4";"1";;"Rua Rua Formosa, 447 5 Dir";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fingrow - Investimentos e Imóveis, Lda";"Proprietário";"502979925";"Pessoa coletiva";"Portugal";"228300107";"228313574";"938300111";"Sim"
"30480/AL";"2016-06-15";"Francos House";"S";"2016-06-15";"Apartamento";"4";"6";"3";;"Rua Rua Henrique Alves Costa , 158 2º. Esqd.Fte";"4250-549";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30466/AL";"2016-06-14";"Cativo Design Apartment";"N";"2016-03-18";"Apartamento";"3";"4";"1";;"Rua Rua Cativo, 16 1 D";"4000-160";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Become My Guest, Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";"217960326";"217960326";"217960326";"Não"
"30453/AL";"2016-06-14";"Almada Garden Apartment";"S";"2016-03-08";"Apartamento";"3";"6";"1";;"Rua Rua Almada, 456 1";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Become My Guest, Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";"217960326";"217960326";"217960326";"Sim"
"30452/AL";"2016-06-14";"Cativo Mezzanine Apartment";"S";"2016-03-18";"Apartamento";"2";"4";"1";;"Rua Rua Cativo, 16 2";"4000-160";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Become My Guest, Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";"217960326";"217960326";"217960326";"Não"
"30434/AL";"2016-06-14";"D. João IV 3";"S";"2016-07-01";"Apartamento";"4";"4";"2";;"Rua Rua Dom João IV, 473 3º";"4000-302";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30401/AL";"2016-06-14";"Álvares Cabral Suites Luxury";"N";"2016-06-14";"Estabelecimento de hospedagem";"6";"10";"2";;"Rua Rua Álvares Cabral, 369";"4050-041";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30357/AL";"2016-06-13";"Cozy Apartement";"N";"2016-06-21";"Apartamento";"2";"3";"0";;"Rua Rua Clemente Meneres, 87 1º  Trz.ª";"4050-202";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30347/AL";"2016-06-13";"Aida´s Haven";"S";"2016-06-13";"Apartamento";"5";"8";"4";;"Rua Rua Santa Catarina, 1140 5 Esq";"4000-447";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"30333/AL";"2016-06-13";"Oporto Cork Apt";"S";"2016-06-09";"Apartamento";"3";"6";"2";;"Rua Rua Boavista, 790 2 A";"4050-105";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30318/AL";"2016-06-13";"Torrinha's Balcony";"S";"2016-06-15";"Apartamento";"2";"6";"2";;"Rua Rua Torrinha, 145 3º Drt.";"4050-611";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30308/AL";"2016-06-10";"Alojamento Local";"S";"2016-06-15";"Apartamento";"2";"4";"2";;"Rua Monte Alegre, 305 1.º";"4250-302";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30266/AL";"2016-06-09";"Porto Home";"N";"2016-06-09";"Estabelecimento de hospedagem";"6";"10";"6";;"Travessa Travessa Carregal, 13";"4050-167";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fantasy Domain, SA";"Cessionário";"516291742";"Pessoa coletiva";"Portugal";;;;"Não"
"30264/AL";"2016-06-09";"Rendez Vous Porto II";"S";"2016-06-13";"Apartamento";"2";"4";"1";;"Rua Rua Doutor Joaquim Pires de Lima, 42 2 Porto";"4200-347";"Porto";"Paranhos";"Porto";"Porto";"Norte";"RDV - Rendez Vous Porto, Lda";"Proprietário";"513929223";"Pessoa coletiva";"Portugal";"224004568";;"915291555";"Não"
"30258/AL";"2016-06-09";"Rendez Vous Porto I";"S";"2016-06-13";"Apartamento";"2";"4";"1";;"Rua Rua Doutor Joaquim Pires de Lima, 42 1";"4200-347";"Porto";"Paranhos";"Porto";"Porto";"Norte";"RDV - Rendez Vous Porto, Lda";"Proprietário";"513929223";"Pessoa coletiva";"Portugal";"224004568";;"915291555";"Não"
"30178/AL";"2016-06-08";"Andorinha Apartment";"S";"2016-06-08";"Apartamento";"2";"4";"0";;"Rua Rua Almada, 456 3º Frt";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"30166/AL";"2016-06-07";"Mario BNB Picaria 2";"N";"2016-06-07";"Apartamento";"1";"2";"0";;"Rua Rua Picaria, 59 2º Tras";"4050-478";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Margemalandra Unipessoal, Lda";"Arrendatário";"514906677";"Pessoa coletiva";"Portugal";;;"912459895";"Não"
"30100/AL";"2016-06-06";"Toctoc Studio";"N";"2016-06-10";"Apartamento";"2";"4";"0";;"1ª Rua Rua Dr. Barbosa de Castro, 69 2º Traseiras";"4050-091";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"30099/AL";"2016-06-06";"Toctoc Yellow";"S";"2016-06-10";"Apartamento";"2";"4";"0";;"1ª Rua Rua Trindade Coelho, 10 - C4 2º Traseiras";"4050-618";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"30067/AL";"2016-06-06";"Carolina Michaelis Home";"N";"2016-06-06";"Moradia";"10";"10";"5";;"Rua Rua Infanta Dona Maria, 231";"4050-350";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"30026/AL";"2016-06-06";"PortoSoul Formosa";"N";"2016-06-06";"Apartamento";"3";"4";"1";;"Rua Rua Formosa, 433 1º. Tras.";"4000-253";"Porto ";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rambras Imobiliária, Ldª. ";"Arrendatário";"510047750";"Pessoa coletiva";"Portugal";;;"968507006";"Não"
"29963/AL";"2016-06-03";"Hello Porto Skylight";"S";"2016-06-03";"Apartamento";"2";"4";"1";;"Rua Rua Fernandes Tomás, 258 1 Hab 8 Porto";"4000-214";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Alpendre Perfeito, Lda. ";"Arrendatário";"514232552";"Pessoa coletiva";"Portugal";;;"965663467";"Não"
"29954/AL";"2016-06-03";"Hello Porto Cityview";"S";"2016-06-03";"Apartamento";"3";"5";"1";;"Rua Rua Santos Pousada, 272 9 H 9.3";"4000-478";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Alpendre Perfeito, Lda.";"Arrendatário";"514232552";"Pessoa coletiva";"Portugal";;;"965663467";"Não"
"29953/AL";"2016-06-03";"Casa Bom Fim Studio 04";"N";"2016-06-09";"Apartamento";"2";"3";"0";;"Rua Rua Bonfim, 305 A 2 Frt";"4300-070";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29952/AL";"2016-06-03";"Loft Central Porto";"S";"2016-06-20";"Apartamento";"1";"2";"0";;"Rua Rua Bonjardim, 672 2C";"4000-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29947/AL";"2016-06-03";"Casa Bom Fim Studio 03";"N";"2016-06-09";"Apartamento";"2";"3";"0";;"Rua Rua Bonfim, 305 A 1 Frt";"4300-070";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29946/AL";"2016-06-03";"Casa Bom Fim Studio 01";"N";"2016-06-09";"Apartamento";"2";"3";"0";;"Rua Rua Bonfim, 305 A";"4300-070";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29943/AL";"2016-06-03";"Oliveirinhas T0";"N";"2016-06-01";"Apartamento";"1";"2";"0";;"Rua Rua Oliveirinhas, 31 R/C  Frente";"4000-367";"Porto";"Bonfim";"Porto";"Porto";"Norte";"G. Rocha Consultoria, Lda. ";"Arrendatário";"509919200";"Pessoa coletiva";"Portugal";;;"965803423";"Não"
"29895/AL";"2016-06-02";"Casa do Lago";"S";"2016-06-06";"Apartamento";"3";"4";"1";;"Rua Rua Calouste Gulbenkian, H1, 231 1";"4050-145";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29877/AL";"2016-06-02";"bnbCastro";"S";"2016-06-02";"Apartamento";"2";"4";"2";;"Rua Rua Arquitecto Januário Godinho, 27 1 Dto";"4100-285";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29876/AL";"2016-06-02";"Nice Way Porto";"N";"2016-05-19";"Estabelecimento de hospedagem-Hostel";"160";"160";"32";"69";"Rua Rua Sampaio Bruno, 12 3º/4º/5º";"4000-439";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nice Way Ld.ª";"Arrendatário";"509035060";"Pessoa coletiva";"Portugal";;;"964130011";"Sim"
"29857/AL";"2016-06-02";"LH Porto";"N";"2016-06-02";"Apartamento";"3";"5";"2";;"Rua Rua Bonjardim, 382 1";"4000-116";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"AMAROKA, Lda";"Comodatário";"505194686";"Pessoa coletiva";"Portugal";;;"917525364";"Não"
"29821/AL";"2016-06-01";"D. João IV";"S";"2016-06-02";"Apartamento";"2";"4";"0";;"Rua Rua Dom João IV, 376 R/C 001";"4000-298";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29751/AL";"2016-06-01";"0";"N";"2016-06-01";"Apartamento";"2";"4";"1";;"Rua Rua Ponte Nova, 70 2º S7";"4050-485";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"A. Teixeira da Cunha, Lda.";"Proprietário";"505100592";"Pessoa coletiva";"Portugal";;;;"Não"
"29727/AL";"2016-05-31";"Cha 4";"N";"2016-06-01";"Apartamento";"2";"4";"1";;"Rua Rua Chã, 101 4";"4000-166";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ACT, Lda";"Proprietário";"509938302";"Pessoa coletiva";"Portugal";;;"926264577";"Não"
"29723/AL";"2016-05-31";"Cha 3";"N";"2016-06-01";"Apartamento";"2";"4";"1";;"Rua Rua Chã, 101 3";"4000-166";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ACT, Lda";"Proprietário";"509938302";"Pessoa coletiva";"Portugal";;;"926264577";"Não"
"29722/AL";"2016-05-31";"Cha 2";"N";"2016-06-01";"Apartamento";"2";"4";"1";;"Rua Rua Chã, 101 2";"4000-166";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ACT, Lda";"Proprietário";"509938302";"Pessoa coletiva";"Portugal";;;"926264577";"Não"
"29719/AL";"2016-05-31";"Cha 1";"N";"2016-06-01";"Apartamento";"2";"4";"1";;"Rua Rua Chã, 101 1";"4000-166";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ACT, Lda";"Proprietário";"509938302";"Pessoa coletiva";"Portugal";;;"926264577";"Não"
"29686/AL";"2016-05-31";"Alojamento Local";"S";"2016-06-01";"Apartamento";"2";"4";"1";;"Rua Rual Caldevilla, 80 10.º";"4200-455";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29667/AL";"2016-05-31";"O Abrigo II";"S";"2016-05-31";"Apartamento";"2";"4";"2";;"Rua Rua Nove de Julho, 75 R/C Drt Porto";"4050-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29644/AL";"2016-05-30";"Gold River Apartment";"S";"2016-06-01";"Apartamento";"1";"2";"1";;"Rua Rua Fontaínhas, 147 1º Esq";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29623/AL";"2016-05-30";"Casa Amarela No Centro Do Porto";"N";"2016-06-01";"Moradia";"4";"5";"2";;"Rua Rua Estêvão, 4";"4000-200";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"29592/AL";"2016-05-27";"Fábrica de Histórias 4";"S";"2016-05-27";"Apartamento";"2";"4";"1";;"Rua Rua Almada, 393 4º";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Costas & Lacerdas, Ldª.";"Comodatário";"513576185";"Pessoa coletiva";"Portugal";;;;"Não"
"29591/AL";"2016-05-27";"Apartamento S. João-4D";"N";"2016-05-27";"Apartamento";"2";"4";"1";;"Rua Rua São João, 98 4 D";"4050-551";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
