"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"77882/AL";"2018-07-17";"Indulge Porto Flats";"N";"2018-07-20";"Apartamento";"3";"4";"0";;"1ª Rua Rua Mártires da Liberdade, 78 2º Frente Cedofeita";"4050-358";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"RealAspect";"Comodatário";"514672358";"Pessoa coletiva";"Portugal";"912178131";;"911901266";"Não"
"77878/AL";"2018-07-17";"Indulge Porto Flats";"N";"2018-07-20";"Apartamento";"3";"4";"0";;"1ª Rua Rua Mártires da Liberdade, 78 1º Frente Cedofeita";"4050-358";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"RealAspect";"Comodatário";"514672358";"Pessoa coletiva";"Portugal";"912178131";;"911901266";"Não"
"77876/AL";"2018-07-17";"Indulge Porto Flats";"N";"2018-07-20";"Apartamento";"3";"4";"1";;"1ª Rua Rua Mártires da Liberdade, 78 1º Trás Cedofeita";"4050-358";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"RealAspect";"Comodatário";"514672358";"Pessoa coletiva";"Portugal";"912178131";;"911901266";"Não"
"77874/AL";"2018-07-17";"OCC5 - Oporto City";"S";"2018-07-31";"Apartamento";"4";"6";"3";;"Rua Rua Formosa, 447 1 Dir";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FINGROW - Investimentos e Imóveis, Lda";"Proprietário";"502979925";"Pessoa coletiva";"Portugal";"228300110";"228313574";"938300111";"Sim"
"77859/AL";"2018-07-17";"PORTO MARQUÊS";"S";"2018-07-17";"Apartamento";"2";"4";"2";;"Rua Rua Doze Casas, 56 - 1º Porta 17";"4000-193";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77814/AL";"2018-07-17";"Porto Bello";"N";"2018-08-01";"Moradia";"2";"4";"2";;"Rua Barão Forrester, 7 Casa 7 Cedofeita";"4000-086";"Cedofeita";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77810/AL";"2018-07-17";"Linha22";"N";"2018-07-20";"Apartamento";"2";"4";"1";;"Rua Rua Estreita de Lóios, 22 2";"4050-244";"Arruamento";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sorrisos Aleatórios Lda.";"Arrendatário";"513956077";"Pessoa coletiva";"Portugal";;;"967071974";"Não"
"77802/AL";"2018-07-17";"Linha22";"N";"2018-07-20";"Apartamento";"1";"2";"1";;"Rua Rua Estreita de Lóios, 22 3";"4050-244";"Arruamento";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sorrisos Aleatórios Lda.";"Arrendatário";"513956077";"Pessoa coletiva";"Portugal";;;"967071974";"Não"
"77789/AL";"2018-07-16";"106 by Porto D'Época";"S";"2018-07-18";"Apartamento";"2";"4";"1";;"Rua Rua Dom João IV, 376 1.º Ap. 106";"4000-298";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77779/AL";"2018-07-16";"Alojamento da Belinha 4";"S";"2018-07-16";"Moradia";"6";"10";"6";;"Rua Rua da Lapa , 51A";"4050-332";"Maia";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Inforlider - Sociedade de Organização Informática Lda";"Comodatário";"502120932";"Pessoa coletiva";"Portugal";"229475523";;"914565777";"Não"
"77741/AL";"2018-07-16";"We Are Porto - Alegria";"S";"2018-08-01";"Apartamento";"3";"4";"2";;"Rua Rua Alegria, 318 A 2º Esq.";"4000-035";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77649/AL";"2018-07-13";"RESIDENCIA LE CHARTIER 3";"S";"2018-08-01";"Apartamento";"3";"6";"2";;"Rua Duque de Saldanha, 207 2º 2.2";"4000-008";"PORTO";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"77647/AL";"2018-07-13";"Studio Trindade";"S";"2018-07-16";"Apartamento";"2";"3";"0";;"Rua Rua João das Regras, 213 3 Esq";"4000-293";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"77644/AL";"2018-07-13";"RESIDENCIA LE CHARTIER 2";"S";"2018-08-01";"Apartamento";"3";"6";"2";;"Rua Duque de Saldanha, 207 1º 1.2";"4000-008";"PORTO";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"77642/AL";"2018-07-13";"Liiiving in Porto | Downtown Luxury Apartment 3T";"S";"2018-08-01";"Apartamento";"3";"6";"2";;"Rua Rua Almada, 517/521 3º Traseiras";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Med. Alug. e Prod. Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"77641/AL";"2018-07-13";"RESIDENCIA LE CHARTIER 1";"S";"2018-08-01";"Apartamento";"2";"5";"1";;"Rua Rua Duque de Palmela, 56 1º 1.1";"4000-008";"PORTO";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"77639/AL";"2018-07-13";"Liiiving in Porto | Downtown Luxury Apartment 3R";"S";"2018-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Almada, 517/521 3º Frente";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Med. Alug. e Prod. Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"77634/AL";"2018-07-13";"Liiiving in Porto | Downtown Luxury Apartment 2R";"S";"2018-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Almada, 517/521 2º Frente";"4050-039";"Matosinhos";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Med. Alug. e Prod. Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"77633/AL";"2018-07-13";"FT'Studio";"N";"2018-07-17";"Apartamento";"2";"4";"0";;"Rua das Fontaínhas, 153 2º Esq.";"4000-239";"Sé";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"77630/AL";"2018-07-13";"Liiiving in Porto | Downtown Luxury Apartment 2T";"S";"2018-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Almada, 517/521 2º Traseiras";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Med. Alug. e Prod. Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"77629/AL";"2018-07-13";"Liiiving in Porto | Downtown Luxury Apartment 1T";"S";"2018-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Almada, 517/521 1º Traseiras";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Med. Alug. e Prod. Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"77619/AL";"2018-07-13";"Liiiving in Porto | Downtown Luxury Apartment 1R";"S";"2018-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Almada, 517/521 1º Frente";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Med. Alug. e Prod. Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"77615/AL";"2018-07-13";"Liiiving in Porto | Downtown Luxury Apartment OT";"S";"2018-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Almada, 517/521 R/C Traseiras";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Med. Alug. e Prod. Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"77609/AL";"2018-07-13";"L&M APARTMENT";"S";"2018-07-16";"Apartamento";"2";"4";"0";;"Rua Rua Gonçalo Cristóvão, 332 - 2º Traseiras";"4000-266";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77598/AL";"2018-07-13";"24 eight guesthouse";"S";"2018-07-15";"Apartamento";"2";"3";"1";;"Rua Rua Santo Ildefonso, 498 2 esq";"4000-467";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77591/AL";"2018-07-13";"24 eight guesthouse";"S";"2018-07-15";"Apartamento";"3";"3";"1";;"Rua Rua Santo Ildefonso, 498 1 dt";"4000-467";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77587/AL";"2018-07-13";"24 eight guesthouse";"S";"2018-07-15";"Apartamento";"3";"3";"1";;"Rua Rua Santo Ildefonso, 498 2 dt";"4000-467";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"77573/AL";"2018-07-13";"Villa Loios II";"S";"2018-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Trás, 31 2º 3.2 Porto";"4050-615";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Casa do Conto, Lda";"Arrendatário";"508599539";"Pessoa coletiva";"Portugal";"222060340";;"222011177";"Não"
"77572/AL";"2018-07-13";"Ilha da Flor";"N";"2018-07-31";"Moradia";"3";"6";"2";;"Rua Rua Lomba, 90 Casa 3";"4300-298";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Turtlememory, Unipessoal, LDA";"Cessionário";"514380349";"Pessoa coletiva";"Portugal";"919022614";;"220126044";"Não"
"77568/AL";"2018-07-13";"Villa Loios I";"S";"2018-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Trás, 31 1º 3.1";"4050-615";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Casa do Conto, Lda";"Arrendatário";"508599539";"Pessoa coletiva";"Portugal";"222060340";;"222011177";"Não"
"77562/AL";"2018-07-13";"Feel Porto Downtown Theater Studio";"S";"2018-07-13";"Apartamento";"2";"2";"0";;"1ª Rua Sá da Bandeira, 118 4 Traseiras";"4000-427";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FeelPorto - Alojamento Local e Serviços Turísticos Lda";"Arrendatário";"510841511";"Pessoa coletiva";"Portugal";;;;"Sim"
"77533/AL";"2018-07-13";"Casa da Foz";"S";"2018-07-13";"Estabelecimento de hospedagem";"1";"2";"1";;"Rua Rua Pedro Escobar, 27 2º  Dtº";"4150-596";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77530/AL";"2018-07-13";"BOAVISTA RESIDENCE 4";"S";"2018-07-16";"Apartamento";"3";"5";"0";;"Rua Rua Constituição, 2105 5º SALA 14 PORTO";"4250-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77526/AL";"2018-07-12";"Nuno - T3";"N";"2018-08-01";"Apartamento";"7";"8";"3";;"Rua do Bonjardim, 712 R/C Tras";"4000-119";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77512/AL";"2018-07-12";"CASA ALEGRE";"S";"2018-07-27";"Apartamento";"3";"4";"2";;"Rua Rua Campo Alegre, 1502 - Apartamento 7.4";"4150-176";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77507/AL";"2018-07-12";"Santa Catarina Modern Flat";"S";"2018-07-02";"Apartamento";"2";"4";"1";;"Rua Santa Catarina, 520 3º Frente";"4000-445";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Brasil";;;;"Não"
"77503/AL";"2018-07-12";"Largo da Lapa";"N";"2018-07-12";"Apartamento";"1";"3";"0";;"Largo Largo Lapa, 34 1 TRS";"4050-069";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Omã";;;;"Não"
"77457/AL";"2018-07-12";"Garden Downtown";"N";"2018-07-12";"Apartamento";"3";"6";"2";;"Rua Rua Conceição, 50 1º";"4050-213";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77442/AL";"2018-07-12";"INVICTA HOUSE - AVENIDA DA BOAVISTA";"S";"2018-07-18";"Apartamento";"3";"5";"2";;"Rua Rua João de Deus, 6 2º 202";"4100-456";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"IDEIAS TRIVIAIS, S.A";"Arrendatário";"513945784";"Pessoa coletiva";"Portugal";;;"917150375";"Não"
"77421/AL";"2018-07-11";"La Formosa";"S";"2018-07-11";"Apartamento";"1";"2";"1";;"1ª Rua Formosa, 7 2º. Direito Porto";"4000-250";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"77417/AL";"2018-07-11";"Andor Bioleta Santa Catarina";"S";"2018-07-02";"Apartamento";"1";"2";"0";;"Rua Rua Santa Catarina, 862 1 Frente";"4000-455";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77416/AL";"2018-07-11";"Alegria";"N";"2018-08-01";"Apartamento";"3";"3";"2";;"Rua da Alegria, 195 1º Porto";"4000-043";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77403/AL";"2018-07-11";"COZY HOME 2";"S";"2018-07-16";"Apartamento";"2";"4";"1";;"Rua Rua Santos Pousada, 739 4º Drt";"4000-488";"Porto";"Bonfim";"Porto";"Porto";"Norte";"BINARY4EVER - LDA";"Arrendatário";"515244953";"Pessoa coletiva";"Portugal";;;"916847653";"Não"
"77399/AL";"2018-07-11";"CAIS02";"S";"2018-07-11";"Apartamento";"1";"2";"1";;"Rua Rua do Adro, 28 1";"4050-017";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Susana Branco Unipessoal, Lda";"Arrendatário";"515944270";"Pessoa coletiva";"Portugal";"919727910";;"919727910";"Não"
"77384/AL";"2018-07-11";"The Beehive Oporto";"S";"2018-07-11";"Apartamento";"1";"2";"0";;"Rua Rua Boavista, 415 R/C Tras";"4050-108";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77383/AL";"2018-07-11";"APARTAMENTO 603";"S";"2018-07-23";"Apartamento";"3";"3";"1";;"Rua Rua Pinto Bessa, 603 2º DRT";"4300-433";"Porto";"Bonfim";"Porto";"Porto";"Norte";"TOPÁZIO MÁGICO - INVESTMENTS,LDA.";"Comodatário";"509991955";"Pessoa coletiva";"Portugal";;;"966117036";"Não"
"77370/AL";"2018-07-11";"PB Santa Catarina";"S";"2018-08-01";"Apartamento";"2";"4";"2";;"Rua Rua Fernandes Tomás, 424 2º S 6";"4000-210";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"77352/AL";"2018-07-11";"Oporto Forever Formosa";"N";"2018-05-01";"Apartamento";"4";"8";"2";;"Rua Rua Formosa, 198 1 tras";"4000-247";"PORTO";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"OPORTO FOREVER APARTMENTS LDA";"Comodatário";"514206675";"Pessoa coletiva";"Portugal";"224070640";;"914857526";"Não"
"77335/AL";"2018-07-10";"Modern Flat @ Porto";"S";"2018-08-01";"Apartamento";"2";"4";"1";;"Rua Rua Santa Justa, 198 A 7º Esq P Frt Porto";"4200-479";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77334/AL";"2018-07-10";"East Side Porto";"N";"2018-09-15";"Moradia";"2";"4";"0";;"Travessa Das Antas, 192";"4350-048";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Standard Margin Lda.";"Comodatário";"514747269";"Pessoa coletiva";"Portugal";"912581252";;;"Não"
"77306/AL";"2018-07-10";"OPORTO COZY BATALHA";"N";"2018-07-11";"Apartamento";"4";"8";"2";;"Rua Rua Alexandre Herculano, 223 R/c Traseiras";"4000-054";"Leça do Balio";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PARÁGRADO COLONIAL, UNIPESSOAL LDA";"Proprietário";"514857110";"Pessoa coletiva";"Portugal";;;"912140446";"Sim"
"77271/AL";"2018-07-10";"Citybreak Apartments Sá da Bandeira";"N";"2018-07-10";"Apartamento";"4";"6";"2";;"Rua Sá da Bandeira, 636 4º Esq.";"4000-431";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Brandelfil - Investimento Imobiliário Lda";"Proprietário";"513335005";"Pessoa coletiva";"Portugal";"919728565";;"919728565";"Não"
"77259/AL";"2018-07-10";"Casa do Passeio";"S";"2018-07-10";"Apartamento";"6";"7";"3";;"Rua Rua Francisco da Rocha Soares, 94 r/ch";"4050-280";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77233/AL";"2018-07-09";"Goabio apartment 2";"N";"2018-07-09";"Apartamento";"7";"10";"2";;"Rua Arménia, 18 2 Miragaia";"4050-066";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Goabio Lda";"Cessionário";"513771425";"Pessoa coletiva";"Portugal";"229398890";;"919881652";"Não"
"77230/AL";"2018-07-09";"Happy Apartments";"N";"2018-07-17";"Apartamento";"1";"2";"1";;"1ª Rua Sá da Bandeira, 5 1/2/3/4 Porto";"4000-433";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sweet and Happy Apartments";"Arrendatário";"514892226";"Pessoa coletiva";"Portugal";"213826000";;"917200353";"Não"
"77219/AL";"2018-07-09";"Sao Lázaro Apartment";"S";"2018-07-23";"Apartamento";"5";"5";"2";;"1ª Rua Rua Morgado Mateus, 35 3 Esquerdo ";"4000-008";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77202/AL";"2018-07-09";"Casa da Marina";"S";"2018-07-16";"Apartamento";"3";"6";"3";;"Rua do Freixo , 979 C 6.3 ";"4300-218";"Porto ";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77201/AL";"2018-07-09";"Marques House";"N";"2018-07-12";"Moradia";"2";"4";"1";;"1ª Rua Rua do Bonjardim, 1336";"4000-123";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77198/AL";"2018-07-09";"PAPA' S CEDOFEITA STUDIOS";"N";"2018-06-01";"Apartamento";"1";"2";"0";;"1ª Rua Rua de Cedofeita, Nº513 1 Frente cedofeita";"4050-181";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"nicola papa sag, lda";"Arrendatário";"505807785";"Pessoa coletiva";"Portugal";;;"276334492";"Não"
"77190/AL";"2018-07-09";"PAPA' S CEDOFEITA STUDIOS";"N";"2018-06-01";"Apartamento";"2";"3";"0";;"1ª Rua Rua de Cedofeita, Nº513 1 Traseiras cedofeita";"4050-181";"Chaves";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"nicola papa sag, lda";"Arrendatário";"505807785";"Pessoa coletiva";"Portugal";;;"276334492";"Não"
"77173/AL";"2018-07-09";"Janelas Do Douro";"S";"2018-07-16";"Apartamento";"3";"4";"1";;"1ª Rua do aleixo, 256 3 307";"4150-042";"Lordelo do ouro";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77148/AL";"2018-07-09";"Pedro Marques";"S";"2018-07-10";"Apartamento";"2";"4";"1";;"Rua Chã, 32 1 porto";"4000-164";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Jump Willy";"Comodatário";"508209013";"Pessoa coletiva";"Portugal";;;"916261155";"Não"
"77092/AL";"2018-07-06";"Pedro";"S";"2018-07-15";"Apartamento";"2";"4";"1";;"Rua da Póvoa, 569 1 Esq";"4000-399";"Bonfim - Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77089/AL";"2018-07-06";"Casa da avó";"N";"2018-07-16";"Moradia";"3";"9";"3";;"Rua Miraflor, 58";"4300-332";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"77075/AL";"2018-07-06";"PARATY";"S";"2018-07-09";"Apartamento";"9";"9";"1";;"Rua Rua Santa Teresa, 6 1º FRT";"4050-537";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77074/AL";"2018-07-06";"Alojamento JULY&ANA";"N";"2018-07-10";"Apartamento";"8";"10";"4";;"Rua Rua Bragas, 354 2º";"4050-122";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"77049/AL";"2018-07-06";"Garça Real Flats 2";"N";"2018-07-06";"Apartamento";"6";"8";"4";;"Rua Rua Rodrigues Sampaio, 99 2º dtº";"4000-424";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Maximoataque, Unipessoal Lda";"Arrendatário";"508706084";"Pessoa coletiva";"Portugal";;;"961943005";"Sim"
"77045/AL";"2018-07-06";"Garça Real Flats 1";"N";"2018-07-06";"Apartamento";"8";"9";"5";;"Rua Rua Rodrigues Sampaio, 99 2º esq";"4000-424";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Maximoataque, Unipessoal Lda";"Arrendatário";"508706084";"Pessoa coletiva";"Portugal";;;"961943005";"Não"
"77038/AL";"2018-07-06";"IN SITU";"N";"2018-07-15";"Estabelecimento de hospedagem";"9";"28";"9";;"Rua Rua Formosa, 168";"4000-247";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CAROLINA COSTA, UNIPESSOAL LDA";"Arrendatário";"514432900";"Pessoa coletiva";"Portugal";;;"911833842";"Sim"
"77037/AL";"2018-07-06";"ALMADA MUSIC APARTMENT CENTER";"S";"2018-07-06";"Apartamento";"2";"4";"1";;"1ª Rua ALMADA, 392 2 FRENTE";"4050-038";"PORTO";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"RICAHOUSES, LDA";"Arrendatário";"514771100";"Pessoa coletiva";"Portugal";;;"913811542";"Não"
"76934/AL";"2018-07-05";"REAL PROPRIEDADES AL N";"S";"2018-07-09";"Apartamento";"2";"4";"1";;"Rua Fernandes Tomás, 493 7º Esquerdo";"4000-217";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"REAL PROPRIEDADES - INVESTIMENTOS IMOBILIÁRIOS, LDA";"Comodatário";"509983944";"Pessoa coletiva";"Portugal";"222083928";;"960267192";"Sim"
"76932/AL";"2018-07-05";"Casa Nilo";"S";"2018-07-06";"Apartamento";"2";"4";"1";;"Rua Rua Gondarém, 397 1º DTr";"4150-371";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"76931/AL";"2018-07-05";"REAL PROPRIEDADES AL O";"S";"2018-07-09";"Apartamento";"2";"4";"2";;"Rua Fernandes Tomás, 493 7º Direito";"4000-217";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"REAL PROPRIEDADES - INVESTIMENTOS IMOBILIÁRIOS, LDA";"Comodatário";"509983944";"Pessoa coletiva";"Portugal";"222083928";;"960267192";"Sim"
