"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"96771/AL";"2019-05-24";"MyStay Porto Bolhão";"S";"2018-03-22";"Apartamento";"2";"4";"1";;"Rua Rua Formosa, 120 3 Frente";"4000-246";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Dotvilas, Lda";"Arrendatário";"506837114";"Pessoa coletiva";"Portugal";;;;"Sim"
"96770/AL";"2019-05-24";"MyStay Porto Bolhão";"S";"2018-03-22";"Apartamento";"2";"4";"1";;"Rua Rua Formosa, 120 2 Frente";"4000-246";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Dotvilas, Lda";"Arrendatário";"506837114";"Pessoa coletiva";"Portugal";;;;"Sim"
"96769/AL";"2019-05-24";"Loft For Life";"S";"2019-05-09";"Apartamento";"2";"4";"1";;"Rua Rua Formosa, 112 3 2";"4000-246";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Rio da Fonte-Gestão Imobiliária Lda";"Proprietário";"503040886";"Pessoa coletiva";"Portugal";;;;"Sim"
"96768/AL";"2019-05-24";"Maria José Rodrigues Agrelos de Sousa Pinto - Cabeça de casal da Herança de";"N";"2019-06-01";"Apartamento";"4";"4";"1";;"Rua Rua Conde Vizela, 12 4.º  Dto. ";"4050-639";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96665/AL";"2019-05-23";"Varanda das Condominhas";"S";"2019-05-15";"Apartamento";"2";"4";"1";;"Travessa Travessa Condominhas, 114 1 dtft";"4150-225";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"França";;;;"Não"
"96664/AL";"2019-05-23";"LOVELY HOUSE 4 BEDROOM-CITY CENTER";"N";"2019-05-15";"Moradia";"11";"14";"4";;"Rua Rua Mártires da Liberdade";"4050-361";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"LOVELY DIVISION-UNIPESSOAL, LDA";"Arrendatário";"515105910";"Pessoa coletiva";"Portugal";;;;"Não"
"96663/AL";"2019-05-23";"Porto Downtown Living - Picaria Apartments 1.7";"S";"2019-05-20";"Apartamento";"1";"2";"0";;"Rua Rua Picaria, 36 1 1.7";"4050-477";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JMA - Investimentos Turísticos, S.A.";"Proprietário";"513923268";"Pessoa coletiva";"Portugal";;;"917514297";"Não"
"96662/AL";"2019-05-23";"Casa Camões II";"N";"2019-05-08";"Moradia";"1";"2";"0";;"Rua Rua Camões, 555";"4000-147";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96661/AL";"2019-05-23";"Porto Downtown Living - Picaria Apartments 2.7";"S";"2019-05-20";"Apartamento";"1";"2";"0";;"Rua Rua Picaria, 36 2 2.7";"4050-477";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JMA - Investimentos Turísticos, S.A.";"Proprietário";"513923268";"Pessoa coletiva";"Portugal";;;"917514297";"Não"
"96660/AL";"2019-05-23";"Porto Downtown Living - Picaria Apartments 1.6";"S";"2019-05-20";"Apartamento";"1";"2";"0";;"Rua Rua Picaria, 36 1 1.6";"4050-477";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JMA - Investimentos Turísticos, S.A.";"Proprietário";"513923268";"Pessoa coletiva";"Portugal";;;"917514297";"Não"
"96659/AL";"2019-05-23";"Porto Downtown Living - Picaria Apartments 2.6";"S";"2019-05-20";"Apartamento";"1";"2";"0";;"Rua Rua Picaria, 36 2 2.6";"4050-477";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JMA - Investimentos Turísticos, S.A.";"Proprietário";"513923268";"Pessoa coletiva";"Portugal";;;"917514297";"Não"
"96658/AL";"2019-05-23";"Porto Zona Histórica";"S";"2019-05-13";"Apartamento";"4";"8";"3";;"Campo Campo Mártires da Pátria, 34 1 traz";"4050-366";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96657/AL";"2019-05-23";"LOFT@NATIONAL THEATRE";"S";"2019-05-08";"Apartamento";"2";"4";"1";;"Rua Rua Cativo, 34-B 1.º frente";"4000-160";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96655/AL";"2019-05-23";"Keep Porto";"S";"2019-05-08";"Apartamento";"1";"2";"0";;"Rua Rua Costa Cabral, 777 1º Sala 7";"4200-224";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96588/AL";"2019-05-22";"Cool Douro Views";"S";"2019-05-15";"Apartamento";"1";"2";"1";;"Rua Rua Caldeireiros, 168 4 FRT";"4050-138";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96575/AL";"2019-05-22";"Andre Luis Guedes Barbosa";"N";"2019-05-07";"Apartamento";"3";"4";"1";;"Rua Rua Taipas, 73 4 frente";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96565/AL";"2019-05-22";"BONJARDIM HAVEN";"S";"2019-06-01";"Apartamento";"1";"4";"1";;"Rua Rua Bonjardim, 810 1.º  Tras. ";"4000-120";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fadas Urbanas, SA";"Proprietário";"514398850";"Pessoa coletiva";"Portugal";;;"965245348";"Não"
"96553/AL";"2019-05-22";"Made in You - Oporto Rooms";"N";"2019-05-09";"Estabelecimento de hospedagem";"4";"4";"2";;"Rua Rua Serpa Pinto, 639 r/ch";"4250-468";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96552/AL";"2019-05-22";"Descontraído ";"N";"2019-05-07";"Moradia";"2";"4";"1";;"Rua Rua Contumil, 518 1.º ";"4350-129";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96492/AL";"2019-05-21";" A Moment in Time - 3";"S";"2021-02-11";"Apartamento";"1";"2";"1";;"Rua Rua Almada, 417 3º T";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fantasy Domain, SA";"Cessionário";"516291742";"Pessoa coletiva";"Portugal";;;;"Sim"
"96491/AL";"2019-05-21";"A Moment in Time - 1";"S";"2021-02-11";"Apartamento";"1";"2";"1";;"Rua Rua Almada, 417 1º T";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fantasy Domain, SA";"Cessionário";"516291742";"Pessoa coletiva";"Portugal";;;;"Sim"
"96490/AL";"2019-05-21";"Oporto Breyner Apartment";"S";"2019-05-21";"Apartamento";"1";"2";"1";;"Rua Rua Breiner, 250 1 frente";"4050-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96489/AL";"2019-05-21";"Cativo Apartment Porto Downtown";"S";"2019-06-01";"Apartamento";"2";"4";"1";;"Rua Rua Cativo, 16 3 F/T";"4000-160";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"96487/AL";"2019-05-21";"Residencial Porto";"N";"2019-05-16";"Estabelecimento de hospedagem-Hostel";"24";"24";"4";"12";"Rua Rua Anselmo Braamcamp, 534";"4000-080";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96486/AL";"2019-05-21";"DOMUS BOAVISTA PORTO - AS GAIVOTAS";"S";"2019-05-20";"Apartamento";"3";"4";"2";;"Rua Rua Artur Oliveira Valença, 33 4º AK";"4250-268";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96485/AL";"2019-05-21";"Dom Manuel II apartment";"S";"2019-05-06";"Apartamento";"2";"4";"1";;"Rua Rua Dom Manuel II, 194 1º(hab3) esq tras";"4050-343";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Dolphinvision,lda";"Arrendatário";"514951141";"Pessoa coletiva";"Portugal";;;"912066170";"Não"
"96483/AL";"2019-05-21";"Torrinha House";"S";"2019-05-27";"Moradia";"6";"10";"4";;"Rua Rua Torrinha, 309";"4050-612";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96411/AL";"2019-05-18";"Daisy´s House";"S";"2019-05-06";"Apartamento";"2";"3";"0";;"Rua Rua Fernandes Tomás, 424 7.º";"4000-210";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Koncretiza ao Metro, Unipessoal, Lda.";"Arrendatário";"510336680";"Pessoa coletiva";"Portugal";;;"910271456";"Não"
"96410/AL";"2019-05-18";"Oporto Boavista Family & Friends Apartment";"S";"2017-12-17";"Apartamento";"6";"9";"4";;"Praça Praça Mouzinho de Albuquerque, 124 6º Rotunda da Boavista";"4100-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96409/AL";"2019-05-18";"PortuLiving MusicHouse II Charming Apartment";"S";"2019-06-01";"Apartamento";"4";"8";"3";;"Avenida Avenida Boavista, 992 6 D";"4100-112";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PortuLiving Unip. Lda";"Arrendatário";"514304324";"Pessoa coletiva";"Portugal";;;"932699595";"Não"
"96408/AL";"2019-05-18";"Visconde House";"S";"2019-05-15";"Apartamento";"1";"2";"0";;"Rua Rua Visconde Bóbeda, 106 1º traseiras";"4000-108";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Friendsinvest, Lda.";"Outro";"513739459";"Pessoa coletiva";"Portugal";"213460106";"213461464";"919826048";"Não"
"96405/AL";"2019-05-18";"Alvares Cabral HW";"S";"2019-05-20";"Apartamento";"2";"4";"1";;"Rua Rua Álvares Cabral, 57 3 H";"4050-041";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Hollywaters, Lda";"Arrendatário";"514907193";"Pessoa coletiva";"Portugal";;;;"Não"
"96403/AL";"2019-05-18";"Oporto Moreira´s Apartment";"S";"2019-05-15";"Apartamento";"2";"4";"1";;"Rua Rua Freixo, 1824 1º frt";"4300-215";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"96402/AL";"2019-05-18";"Santa 675 Apt";"S";"2019-06-15";"Apartamento";"3";"6";"2";;"Rua Rua Santa Catarina, 675 4";"4000-454";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96401/AL";"2019-05-18";"MERC PORTO CEDOFEITA´S PLACE";"S";"2019-05-03";"Apartamento";"1";"2";"0";;"Rua Rua Cedofeita, 217 1º F";"4050-179";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MERC PLACE LDA";"Arrendatário";"514107839";"Pessoa coletiva";"Portugal";;;"912815898";"Sim"
"96400/AL";"2019-05-18";"Apartamento Casa Musica";"S";"2019-05-10";"Apartamento";"6";"10";"4";;"Avenida Avenida França, 204 2";"4050-276";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Dragon Seduction Unipessoal LDA";"Arrendatário";"514772867";"Pessoa coletiva";"Portugal";;;"935468786";"Não"
"96399/AL";"2019-05-18";"Charming Terrace by Unique Living";"S";"2019-05-06";"Apartamento";"2";"4";"1";;"Rua Rua Bonfim, 334 2 Esq";"4300-066";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"96324/AL";"2019-05-17";"Batalha Studio C";"N";"2019-05-02";"Apartamento";"2";"4";"1";;"Rua Rua Entreparedes, 62 cave C";"4000-198";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Majestic Penguin Lda";"Arrendatário";"514608641";"Pessoa coletiva";"Portugal";;;"931390798";"Não"
"96323/AL";"2019-05-17";"Batalha Studios B";"N";"2019-05-02";"Apartamento";"2";"4";"1";;"Rua Rua Entreparedes, 62 cave B";"4000-198";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Majestic Penguin Lda";"Arrendatário";"514608641";"Pessoa coletiva";"Portugal";;;"931390798";"Não"
"96322/AL";"2019-05-17";"LOVELY STAY AT BOAVISTA";"S";"2019-05-02";"Apartamento";"2";"3";"0";;"Rua Rua Nossa Senhora Fátima, 474 3 ESQ.T";"4050-425";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"VEIGA ROSSA - GESTÃO DE IMÓVEIS, LDA";"Proprietário";"514857382";"Pessoa coletiva";"Portugal";;;"916810595";"Não"
"96321/AL";"2019-05-17";"Batalha Studios A";"N";"2019-05-02";"Apartamento";"2";"4";"1";;"Rua Rua Entreparedes, 62 cave A";"4000-198";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Majestic Penguin Lda";"Arrendatário";"514608641";"Pessoa coletiva";"Portugal";;;"931390798";"Não"
"96320/AL";"2019-05-17";"Oporto Center Apartment";"S";"2019-05-20";"Apartamento";"1";"2";"0";;"Rua Rua Faria Guimarães, 71/75 R/CH Frente";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96318/AL";"2019-05-17";"Living Oporto Loft 2";"S";"2019-05-02";"Apartamento";"1";"2";"0";;"Avenida Avenida Boavista, 955 1 FR";"4100-128";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"FlikeHome Porto, Lda";"Arrendatário";"513925597";"Pessoa coletiva";"Portugal";;;"968436315";"Sim"
"96317/AL";"2019-05-17";"Living Oporto Loft 1";"S";"2019-05-02";"Apartamento";"1";"2";"0";;"Avenida Avenida Boavista, 955 R/C FR";"4100-128";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"FlikeHome Porto, Lda";"Arrendatário";"513925597";"Pessoa coletiva";"Portugal";;;"968436315";"Sim"
"96316/AL";"2019-05-17";"Oporto Garden Apartement";"S";"2019-05-20";"Apartamento";"1";"2";"0";;"Rua Rua Faria Guimarães, 75 Cave -1";"4000-206";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96315/AL";"2019-05-17";"Casa São Lázaro";"S";"2019-05-16";"Apartamento";"1";"2";"0";;"Avenida Avenida Rodrigues de Freitas, 258 1 1.1";"4000-418";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Efectivazul, Lda";"Proprietário";"515024406";"Pessoa coletiva";"Portugal";;;"919367527";"Não"
"96314/AL";"2019-05-17";"Covelo Park Apartment";"S";"2019-06-01";"Apartamento";"4";"6";"2";;"Rua Rua Visconde Setúbal, 303 1º";"4200-499";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96313/AL";"2019-05-17";"Dukes Joy Apartment 4";"S";"2019-05-20";"Apartamento";"1";"3";"1";;"Rua Rua Duque Palmela, 236 1º Esquerdo";"4000-372";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"96253/AL";"2019-05-16";"Tiago De Alpoim E Vasconcelos Bastos  Morais";"S";"2019-05-01";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 598 1º TRAZ";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bastos Morais & Portela Rodrigues, Lda";"Arrendatário";"513575375";"Pessoa coletiva";"Portugal";;;"936461850";"Não"
"96252/AL";"2019-05-16";"Almada 1ºFrente";"S";"2018-05-01";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 598 1º Frente";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bastos Morais & Portela Rodrigues, Lda";"Arrendatário";"513575375";"Pessoa coletiva";"Portugal";;;"936461850";"Não"
"96251/AL";"2019-05-16";"Casa São Lázaro";"S";"2019-05-13";"Apartamento";"1";"2";"1";;"Avenida Avenida Rodrigues de Freitas, 258 2 2.3";"4000-418";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96250/AL";"2019-05-16";"Porto Vintage Boavista";"S";"2019-05-01";"Apartamento";"2";"4";"1";;"Rua Rua Cónego Ferreira Pinto, 75 R/C Esq";"4050-256";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96249/AL";"2019-05-16";"D'AUTOR APARTMENTS";"N";"2019-05-06";"Apartamento";"3";"6";"02";;"Rua Rua Alegria, 171 3º ESQ.";"4000-042";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"CORAGEM D'AUTOR- TURISMO, LDA";"Arrendatário";"514420774";"Pessoa coletiva";"Portugal";;;"919984405";"Sim"
"96247/AL";"2019-05-16";"Blue Door I";"N";"2019-05-08";"Apartamento";"1";"2";"0";;"Rua Rua Belomonte, 105 R/C";"4050-098";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96246/AL";"2019-05-16";"Porto D'Época 2";"S";"2019-05-08";"Apartamento";"2";"3";"1";;"Rua Rua Comandante Rodolfo de Araújo, 113 R/C Ap. 001";"4000-415";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Embrace Letters, Lda";"Arrendatário";"513405674";"Pessoa coletiva";"Portugal";;;"913784200";"Não"
"96245/AL";"2019-05-16";"NUNO BARRA";"S";"2019-03-01";"Apartamento";"2";"4";"1";;"Rua Rua Santo Ildefonso, 416 1";"4049-020";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96244/AL";"2019-05-16";"INVICTA HOUSE LOFT BOAVISTA";"S";"2019-05-05";"Apartamento";"1";"2";"0";;"Avenida Avenida Boavista, 899 7º";"4100-127";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";" IDEIAS TRIVIAIS, S.A";"Arrendatário";"513945784";"Pessoa coletiva";"Portugal";;;"917150375";"Não"
"96146/AL";"2019-05-15";"Fernandes Tomás Apartment";"S";"2019-04-01";"Apartamento";"2";"4";"1";;"Rua Rua Fernandes Tomás, 424 2º S9";"4000-210";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96145/AL";"2019-05-15";"Catedral da Sé By UNA APARTMENTS";"N";"2019-05-01";"Apartamento";"4";"4";"2";;"Rua Do Corpo da Guarda, 60 4º Frac. E";"4050-271";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Um Nível Acima Consulting, Investiments & Apartments, Lda.";"Outro";"513561285";"Pessoa coletiva";"Portugal";;;"960450783";"Não"
"96144/AL";"2019-05-15";"BELAHORA";"S";"2019-05-01";"Apartamento";"2";"4";"2";;"Rua Rua Almada, 55 1º Drt. Traz";"4050-036";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Um Nível Acima Consulting, Investiments & Apartments, Lda.";"Outro";"513561285";"Pessoa coletiva";"Portugal";;;"960450783";"Não"
"96143/AL";"2019-05-15";"Planoc Apartamento";"S";"2019-04-29";"Apartamento";"3";"6";"2";;"Rua Rua Bolhão, 61 7";"4000-112";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"M & M OLIVEIRA Contabilidade Consultadora Fiscal Lda";"Arrendatário";"507994493";"Pessoa coletiva";"Portugal";;;"916418153";"Não"
"96142/AL";"2019-05-15";"Porto 62";"S";"2019-03-20";"Apartamento";"2";"4";"1";;"Rua Rua Professor Bento de Jesus Caraça, 155 6º 62 Antas";"4200-132";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96040/AL";"2019-05-11";"Liiiving in Porto | Downtown Cosy Suite VI";"S";"2019-04-26";"Apartamento";"1";"2";"0";;"Rua Rua Cimo de Vila, 55 3º T";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"913670791";;"224918269";"Sim"
"96039/AL";"2019-05-11";"Liiiving in Porto | Downtown Cosy Suite V";"S";"2019-04-26";"Apartamento";"1";"2";"0";;"Rua Rua Cimo de Vila, 55 3º F";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"913670791";;"224918269";"Sim"
"96038/AL";"2019-05-11";"Liiiving in Porto | Downtown Cosy Suite IV";"S";"2019-04-26";"Apartamento";"1";"2";"0";;"Rua Rua Cimo de Vila, 55 2º T";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"913670791";;"224918269";"Sim"
"96037/AL";"2019-05-11";"urbano";"S";"2019-05-01";"Apartamento";"1";"2";"1";;"Praça Praça República, 189 2 frente";"4050-498";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96036/AL";"2019-05-11";"Liiiving in Porto | Downtown Cosy Suite II";"S";"2019-04-26";"Apartamento";"1";"2";"0";;"Rua Rua Cimo de Vila, 55 1º T";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"913670791";;"224918269";"Sim"
"96035/AL";"2019-05-11";"Liiiving in Porto | Downtown Cosy Suite I";"S";"2019-04-26";"Apartamento";"1";"2";"0";;"Rua Rua Cimo de Vila, 55 1º F";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"913670791";;"224918269";"Sim"
"96034/AL";"2019-05-11";"My Foz Apartment";"S";"2019-05-10";"Apartamento";"1";"2";"0";;"Rua Rua Senhora Luz, 27 R/Ch Apt. D";"4150-696";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"96022/AL";"2019-05-11";"Liiiving in Porto | Downtown Cosy Suite III";"S";"2019-04-26";"Apartamento";"1";"2";"0";;"Rua Rua Cimo de Vila, 55 2º F";"4000-170";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação, Alugueres e Produções, Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"913670791";;"224918269";"Sim"
"96020/AL";"2019-05-11";"JNomad";"N";"2019-05-13";"Apartamento";"5";"5";"2";;"Rua Rua Freixo, 1824 1 Traseiras";"4300-215";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Jangada Nómada, Lda";"Arrendatário";"514061960";"Pessoa coletiva";"Portugal";;;"913395947";"Não"
"96018/AL";"2019-05-11";"Camões Lookout";"S";"2019-05-16";"Apartamento";"5";"8";"3";;"Rua Rua Camões, 113 7º Sala 29";"4000-144";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Cubo Local, Lda";"Arrendatário";"515131733";"Pessoa coletiva";"Portugal";"968334206";;"968334206";"Não"
