"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"5426/AL";"2014-05-21";"Villa Bolhão Apartamentos";"S";"2020-08-15";"Apartamento";"2";"4";"1";;"Rua Alexandre Braga, 66 1º drtº Fração C";"4000-049";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Tribo D'alegria Limitada";"Comodatário";"514253746";"Pessoa coletiva";"Portugal";"914131598";;"914131598";"Não"
"5418/AL";"2014-05-22";"3 Houses 159";"N";"2014-05-22";"Moradia";"0";"0";"4";;"Rua Padre Cruz, 159";"4050-220";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Winnerlofts, Turismo Lda";"Proprietário";"510250203";"Pessoa coletiva";"Portugal";"226066087";;"914682521";"Não"
"5400/AL";"2014-05-09";"Apartamento Carregal";"N";"2014-05-09";"Apartamento";"0";"0";"2";;"Rua Clemente Meneres, 31 2º Frente";"4050-202";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5380/AL";"2014-03-28";"César Leandro da Graça Figueiredo";"N";"2014-03-28";"Apartamento";"0";"0";"0";;"Rua Caldeireiros, 138 3º";"4050-140";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5377/AL";"2014-03-28";"César Leandro da Graça Figueiredo";"N";"2014-03-28";"Apartamento";"0";"0";"0";;"Rua Caldeireiros, 138 1º";"4050-140";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5366/AL";"2014-03-26";"Charm in Ribeira";"N";"2019-06-18";"Apartamento";"2";"4";"1";;"Rua São Francisco, 34 2º";"4050-547";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"5360/AL";"2014-03-12";"Casas do Teatro";"S";"2014-03-12";"Apartamento";"1";"3";"0";;"Rua Porta do Sol, 20 1º 1.5 Fração K";"4000-392";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MAIA, SARSFIELD & RODRIGUES S.A.";"Proprietário";"506479536";"Pessoa coletiva";"Portugal";"917557719";;"917558555";"Sim"
"5354/AL";"2014-03-12";"Casas do Teatro";"S";"2014-03-12";"Apartamento";"1";"3";"0";;"Rua Porta do Sol, 20 r/chab.0.5 Fração E";"4000-392";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MAIA, SARSFIELD & RODRIGUES S.A.";"Proprietário";"506479536";"Pessoa coletiva";"Portugal";"917557719";;"917558555";"Sim"
"5345/AL";"2014-11-18";"Alcino Batista Fontes";"N";"2014-11-18";"Apartamento";"3";"4";"2";;"Avenida Fernão de Magalhães, 144 1º centro";"4300-187";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5344/AL";"2014-03-12";"Casas do Teatro";"S";"2014-03-12";"Apartamento";"1";"3";"0";;"Rua Porta do Sol, 20 1º Hab.1.6 Fração L";"4000-392";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MAIA, SARSFIELD & RODRIGUES S.A.";"Arrendatário";"506479536";"Pessoa coletiva";"Portugal";"917557719";;"917558555";"Sim"
"5327/AL";"2014-11-14";"Apartamento do Bolhão 2";"N";"2014-11-14";"Apartamento";"0";"0";"4";;"Rua Firmeza, 582 5º direito";"4000-226";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5323/AL";"2014-11-25";"Oporto City Flats- Carlos Alberto 2";"N";"2014-11-25";"Apartamento";"1";"2";"0";;"Rua Cedofeita, 6 2º";"4050-173";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Segundo Centro- Unipessoal Lda";"Arrendatário";"515380768";"Pessoa coletiva";"Portugal";;;"918707725";"Não"
"5317/AL";"2014-11-25";"Oporto Lux City Break";"N";"2014-11-25";"Apartamento";"6";"10";"4";;"Rua Sá da Bandeira, 468 2º direito";"4000-430";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FeelPorto - Alojamento Local e Serviços Turisticos";"Arrendatário";"510841511";"Pessoa coletiva";"Portugal";"919627168";;"965396792";"Sim"
"5253/AL";"2014-11-25";"Oporto Lux Touwnhouse";"N";"2014-12-12";"Apartamento";"5";"10";"5";;"Rua Sá da Bandeira, 468 1º esquerdo";"4000-430";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FeelPorto - Alojamento Local e Serviços Turisticos";"Arrendatário";"510841511";"Pessoa coletiva";"Portugal";;;;"Sim"
"5247/AL";"2014-10-30";"Porto Cardosas Apartments";"N";"2014-10-30";"Apartamento";"0";"0";"0";;"Largo Lóios, 25 2º traseira";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5227/AL";"2014-11-05";"Apartamento do Bolhão 1";"N";"2014-12-04";"Apartamento";"0";"0";"5";;"Rua Firmeza, 582 1º direito";"4000-226";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5224/AL";"2014-11-10";"Bragas Duplex";"N";"2014-11-10";"Apartamento";"2";"4";"1";;"Rua Bragas, 326 2º";"4050-122";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5218/AL";"2014-11-06";"Villa Imperio Apartments";"N";"2014-11-06";"Apartamento";"2";"4";"2";;"Rua Santos Pousada, 62 1º 2º hab 62";"4000-480";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5210/AL";"2014-11-14";"Regina Maria Campos de Assunção Serra";"N";"2014-12-04";"Apartamento";"2";"4";"1";;"Rua Doutor Alberto Aires de Gouveia, 41 1º";"4050-023";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Regina Serra unipessoal, lda";"Arrendatário";"515575615";"Pessoa coletiva";"Portugal";;;"927811911";"Não"
"5200/AL";"2014-12-01";"Maria de Lourdes Marques Leitão";"N";"2014-12-01";"Apartamento";"1";"1";"0";;"Rua São Nicolau, 10 3º frente";"4050-561";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"519/AL";"2014-12-05";"Koolhouse Porto ";"S";"2014-12-05";"Estabelecimento de hospedagem";"17";"23";"8";;"Avenida Avenida Boavista, 911";"4100-128";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"KF Investimentos Turisticos Lda";"Arrendatário";"510781217";"Pessoa coletiva";"Portugal";;;"939363890";"Não"
"5171/AL";"2014-11-06";"Villa Impérios Apartments";"N";"2014-11-06";"Apartamento";"2";"4";"2";;"Rua Santos Pousada, 384 3º 4º Hab 56";"4000-480";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5151/AL";"2014-11-06";"Leonel de Azevedo, Lda. ";"N";"2014-11-27";"Apartamento";"1";"2";"0";;"Rua Santo Ildefonso, 198 2º frente";"4000-465";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Leonel de Azevedo, Lda.";"Comodatário";"514491752";"Pessoa coletiva";"Portugal";;;"926158915";"Não"
"5143/AL";"2014-11-06";"Leonel de Azevedo, Lda. ";"N";"2019-08-01";"Apartamento";"2";"2";"0";;"Rua Santo Ildefonso, 198 3º traseiras";"4000-465";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Leonel de Azevedo, Lda.";"Comodatário";"514491752";"Pessoa coletiva";"Portugal";;;"926158915";"Não"
"5134/AL";"2014-11-06";"Leonel de Azevedo, Lda. ";"N";"2019-08-01";"Apartamento";"1";"2";"0";;"Rua Santo Ildefonso, 198 2º frente";"4000-465";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Leonel de Azevedo, Lda";"Comodatário";"514491752";"Pessoa coletiva";"Portugal";;;"926158915";"Não"
"5066/AL";"2014-02-18";"Alexandrino da Costa Nunes";"N";"2014-02-18";"Moradia";"0";"0";"0";;"Rua Dom Lopo de Almeida, 10";"4300-304";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5064/AL";"2014-02-27";"Casa Duplex 4";"N";"2014-02-27";"Moradia";"0";"0";"0";;"Avenida Fernão de Magalhães, 148 casa 4";"4300-187";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5056/AL";"2014-02-27";"Csa Duplex 3";"N";"2014-02-27";"Moradia";"0";"0";"2";;"Avenida Fernão de Magalhães, 148 casa 3";"4300-187";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5018/AL";"2014-02-20";"Musical View";"S";"2014-02-20";"Apartamento";"3";"4";"1";;"Rua Oliveira Monteiro, 637 5º 5.4";"4050-445";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5015/AL";"2014-02-20";"Musical View Porto";"N";"2014-02-20";"Apartamento";"0";"0";"0";;"Rua Oliveira Monteiro, 665 5º - 5.1";"4050-445";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"5013/AL";"2014-02-19";"Zélia Fernanda dos Santos Oliveira Sousa";"N";"2014-02-19";"Apartamento";"3";"4";"1";;"Rua Caldeireiros, 65 1º Fração C";"4050-137";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"4964/AL";"2014-02-05";"TopFlat";"N";"2014-02-05";"Apartamento";"0";"0";"0";;"Rua Francisco da Rocha Soares, 21, 25";"4050-281";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Top Flat, Lda";"Proprietário";"510311962";"Pessoa coletiva";"Portugal";;;;"Sim"
"4961/AL";"2014-02-05";"TopFlat";"N";"2014-02-05";"Apartamento";"0";"0";"0";;"Rua Francisco da Rocha Soares, 21, 25 Fração A";"4050-281";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Top Flat, Lda";"Proprietário";"510311962";"Pessoa coletiva";"Portugal";;;;"Sim"
"4952/AL";"2014-02-05";"TopFlat";"N";"2014-02-05";"Apartamento";"0";"0";"0";;"Rua Francisco da Rocha Soares, 21, 25 B";"4050-281";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Top Flat, Lda";"Proprietário";"510311962";"Pessoa coletiva";"Portugal";;;;"Sim"
"4949/AL";"2014-02-05";"TopFlat";"N";"2014-02-05";"Apartamento";"0";"0";"0";;"Rua Francisco da Rocha Soares, 21, 25 D";"4050-281";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Top Flat, Lda";"Proprietário";"510311962";"Pessoa coletiva";"Portugal";;;;"Sim"
"4925/AL";"2014-01-20";"Central Apartment 392";"N";"2014-01-20";"Apartamento";"2";"3";"1";;"Rua Vitória, 392 1º";"4050-634";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Available Courtesy - Unipessoal ld.ª";"Comodatário";"513159320";"Pessoa coletiva";"Portugal";;;"932328371";"Não"
"4916/AL";"2014-01-20";"Central Loft 392";"N";"2014-01-20";"Apartamento";"3";"3";"0";;"Rua Vitória, 392 2º";"4050-634";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Available Courtesy - Unipessoal ld.ª";"Comodatário";"513159320";"Pessoa coletiva";"Portugal";;;"932328371";"Não"
"45922/AL";"2014-11-13";"Serralves Loft";"N";"2014-11-13";"Moradia";"2";"4";"1";;"Rua Rua Ciríaco Cardoso, 153";"4150-213";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"3681/AL";"2014-04-08";"Maria Rita Martins Brandão Gonçalves";"N";"2014-04-08";"Estabelecimento de hospedagem";"0";"0";"8";;"Rua João de Oliveira Ramos, 54";"4000-294";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"342/AL";"2014-12-15";"Casa Almada";"N";"2014-12-15";"Apartamento";"2";"3";"2";;"Rua Almada, 18 4.º  Dto. ";"4050-036";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"32/AL";"2014-12-01";"inPátio Guest House";"N";"2012-09-10";"Estabelecimento de hospedagem";"7";"12";"5";;"Pátio São Salvador, 22";"4050-567";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"In Patio Lda.";"Arrendatário";"509701248";"Pessoa coletiva";"Portugal";"222085477";"222085479";"934323448";"Não"
"3171/AL";"2014-12-26";"Adosinda Maria Oliveira de Jesus Pereira";"N";"2014-12-29";"Apartamento";"2";"4";"1";;"Rua Ferreira Borges, 69 4.º C";"4050-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"2103/AL";"2014-12-26";"Oporto Stories Apartments";"N";"2014-12-26";"Apartamento";"1";"2";"1";;"Rua Santa Catarina, 219 6.º";"4000-450";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NOMADTREASURE, LDA";"Arrendatário";"510737870";"Pessoa coletiva";"Portugal";;;"919781330";"Não"
"2102/AL";"2014-12-26";"Oporto Stories Apartments";"N";"2014-12-26";"Apartamento";"2";"2";"1";;"Rua Santa Catarina, 219 5.º Traseiras";"4000-450";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NOMADTREASURE, LDA";"Arrendatário";"510737870";"Pessoa coletiva";"Portugal";;;"919781330";"Não"
"2101/AL";"2014-12-26";"Oporto Stories Apartments";"N";"2014-12-26";"Apartamento";"1";"2";"1";;"Rua Santa Catarina, 219 5.º Frente";"4000-450";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NOMADTREASURE, LDA";"Arrendatário";"510737870";"Pessoa coletiva";"Portugal";;;"919781330";"Não"
"2100/AL";"2014-12-26";"Oporto Stories Apartments";"N";"2014-12-26";"Apartamento";"2";"2";"1";;"Rua Santa Catarina, 219 4º  Traseiras";"4000-450";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NOMADTREASURE, LDA";"Arrendatário";"510737870";"Pessoa coletiva";"Portugal";;;"919781330";"Não"
"2099/AL";"2014-12-26";"Oporto Stories Apartments";"N";"2014-12-26";"Apartamento";"2";"2";"1";;"Rua Santa Catarina, 219 4.º Frente";"4000-450";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NOMADTREASURE, LDA";"Arrendatário";"510737870";"Pessoa coletiva";"Portugal";;;"919781330";"Não"
"2098/AL";"2014-12-26";"Oporto Stories Apartments";"N";"2014-12-26";"Apartamento";"3";"3";"1";;"Rua Santa Catarina, 219 3.º Traseiras";"4000-450";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NOMADTREASURE, LDA";"Arrendatário";"510737870";"Pessoa coletiva";"Portugal";;;"919781330";"Não"
"2096/AL";"2014-12-26";"Oporto Stories Apartments";"N";"2014-12-26";"Apartamento";"1";"2";"1";;"Rua Santa Catarina, 219 3.º Frente";"4000-450";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NOMADTREASURE, LDA";"Arrendatário";"510737870";"Pessoa coletiva";"Portugal";;;"919781330";"Não"
"2095/AL";"2014-12-26";"Oporto Stories Apartments";"N";"2014-12-26";"Apartamento";"3";"3";"1";;"Rua Santa Catarina, 219 2.º Traseiras";"4000-450";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NOMADTREASURE, LDA";"Arrendatário";"510737870";"Pessoa coletiva";"Portugal";;;"919781330";"Não"
"2094/AL";"2014-12-26";"Oporto Stories Apartments";"N";"2014-12-26";"Apartamento";"1";"2";"1";;"Rua Santa Catarina, 219 2.º Frente";"4000-450";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"NOMADTREASURE, LDA.";"Arrendatário";"510737870";"Pessoa coletiva";"Portugal";;;;"Não"
"1921/AL";"2014-12-17";"Porto By the River ";"N";"2015-01-01";"Apartamento";"2";"4";"1";;"1ª Rua Muro Bacalhoeiros, 152 1º Esq";"4050-080";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fernandes Duarte & Campelo Lda";"Comodatário";"509081193";"Pessoa coletiva";"Portugal";;;;"Não"
"1913/AL";"2014-12-23";"Porto By The River 2";"N";"2015-01-01";"Apartamento";"2";"4";"1";;"Rua São Nicolau, 10 2º Tras";"4050-561";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fernandes Duarte e Campello, Lda";"Comodatário";"509081193";"Pessoa coletiva";"Portugal";;;"924140692";"Não"
"17264/AL";"2014-09-19";"1872 River House";"N";"2014-09-19";"Estabelecimento de hospedagem";"16";"16";"8";;"Rua Infante Dom Henrique, 133";"4050-298";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17263/AL";"2014-03-20";"Sara Virginia Monteiro Pereira";"N";"2014-03-20";"Moradia";"0";"0";"0";;"Rua Dom João IV, 238";"4000-297";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17262/AL";"2014-09-19";"Miragaia Apart_River Douro, World Heritage Unesco";"S";"2014-09-19";"Apartamento";"3";"4";"0";;"Rua Arménia, 13 2º";"4050-068";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17261/AL";"2014-09-19";"Boavista Apartment_Downtown, Garden View";"S";"2014-09-19";"Apartamento";"2";"4";"0";;"Rua Boavista, 274 3º traseiras";"4050-102";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17191/AL";"2014-04-02";"SURFIVOR - Porto Surf Hostel, Lda";"N";"2014-04-02";"Estabelecimento de hospedagem-Hostel";"25";"26";"7";"10";"Avenida Brasil, 816";"4150-154";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"SURFIVOR - Porto Surf Hostel, lda";"Arrendatário";"510878792";"Pessoa coletiva";"Portugal";;;"936131959";"Não"
"17177/AL";"2014-09-22";"Apartamento Heroismo";"N";"2014-09-22";"Apartamento";"0";"0";"0";;"Rua Heroísmo, 334";"4300-256";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17079/AL";"2014-04-11";"APARTMENTS OPORTO1";"S";"2014-04-11";"Apartamento";"4";"8";"4";;"Rua Francisco Sanches, 123 1º";"4050-282";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"OLIVEIRA MAIA & MAIA TEIXEIRA, LDA.";"Arrendatário";"515374270";"Pessoa coletiva";"Portugal";;;;"Não"
"17076/AL";"2014-06-16";"Olga Maria Bulhosa Coutinho Russo";"S";"2014-06-16";"Moradia";"6";"9";"4";;"Rua Doutor Manuel Monterroso, 59";"4250-276";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"17074/AL";"2014-10-02";"Oporto City Flats Almada House 3.2";"S";"2014-10-02";"Apartamento";"1";"2";"0";;"Rua Almada, 15 3.2";"4050-036";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Morais e Castro & Martins dos Santos, Lda.";"Cessionário";"515175331";"Pessoa coletiva";"Portugal";;;"962934777";"Não"
"17014/AL";"2014-09-29";"Oporto Rivoli Apartments";"N";"2014-09-29";"Apartamento";"0";"0";"0";;"Rua Rodrigues Sampaio, 142 2ºdt 3ºes";"4000-424";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"17013/AL";"2014-10-02";"Oporto City Flats - Un-Almada House 3.1";"N";"2014-10-02";"Apartamento";"1";"2";"0";;"Rua Almada, 15 3.1";"4050-036";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Morais e Castro & Martins dos Santos, Lda.";"Cessionário";"515175331";"Pessoa coletiva";"Portugal";;;"962934777";"Não"
"16970/AL";"2014-04-07";"António Maria Pena de Castro";"N";"2014-04-07";"Apartamento";"0";"0";"0";;"Rua Fábrica, 38 Hb 56";"4050-245";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"16969/AL";"2014-10-02";"Oporto City Flats - Un-Almada House 3.3";"N";"2014-10-02";"Apartamento";"1";"2";"0";;"Rua Almada, 15 3.3";"4050-036";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Morais e Castro & Martins dos Santos, Lda.";"Cessionário";"515175331";"Pessoa coletiva";"Portugal";;;"962934777";"Não"
"1688/AL";"2014-12-18";"BmyGuest Exclusive Studios 3A";"N";"2015-01-01";"Apartamento";"2";"3";"1";;"Rua 31 de Janeiro, 170 3.º  Frente";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Become My Guest, Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";;;"217960326";"Não"
"1681/AL";"2014-12-18";"BmyGuest Exclusive Studios 1B";"N";"2015-01-01";"Apartamento";"1";"2";"1";;"Rua 31 de Janeiro, 170 1.º Traseiras";"4000-542";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Become My Guest, Lda";"Arrendatário";"510459536";"Pessoa coletiva";"Portugal";;;"217960326";"Não"
"1650/AL";"2014-12-17";"bnapartments Lotfpuzzle";"S";"2014-12-17";"Apartamento";"2";"4";"0";;"Largo Lóios, 15 3.3";"4050-338";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"JGGApartments - Alojamentos Turísticos, Lda. ";"Arrendatário";"510690777";"Pessoa coletiva";"Portugal";;;"917511612";"Não"
"16/AL";"2014-12-01";"Centenry Fontaínhas Apartments 3";"N";"2014-12-01";"Apartamento";"3";"6";"3";;"Rua Fontaínhas, 167 3.º";"4000-240";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"1584/AL";"2014-12-17";"Porto Downtown";"N";"2020-03-02";"Apartamento";"4";"8";"3";;"Rua Fernandes Tomás, 445 1.º ";"4000-216";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Margemalandra Lda";"Arrendatário";"514906677";"Pessoa coletiva";"Portugal";;;"912459895";"Não"
"15/AL";"2014-12-01";"Centenry Fontaínhas Apartments 1";"N";"2014-12-01";"Apartamento";"3";"6";"3";;"Rua Fontaínhas, 167";"4000-240";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"1419/AL";"2014-12-17";"Casa da Alegria";"N";"2014-12-17";"Moradia";"7";"9";"5";;"Rua Alegria, 1955";"4200-026";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
