"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"112276/AL";"2020-09-03";"Oliveira Apartment";"S";"2020-08-11";"Apartamento";"4";"4";"1";;"Rua Rua General Silveira, 12 1 traseiro";"4050-587";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"112242/AL";"2020-09-02";"Viagem Group Penthouse";"S";"2020-09-15";"Apartamento";"1";"2";"1";;"Rua Rua Mouzinho da Silveira, 65 6 rua mouzinho da silveira";"4050-420";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Neptune Luxury";"Comodatário";"515963976";"Pessoa coletiva";"Portugal";"926775470";;"913663470";"Sim"
"112213/AL";"2020-08-29";"VITÓRIAHOUSE COZY STUDIO";"S";"2020-08-14";"Apartamento";"2";"2";"1";;"Rua Rua Vitória, 110 r/C";"4050-633";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"GREATGARDEN,SA";"Proprietário";"510065619";"Pessoa coletiva";"Portugal";;;"933261488";"Não"
"112212/AL";"2020-08-29";"Caldeireiros Home I";"S";"2020-09-07";"Apartamento";"2";"4";"1";;"Rua Rua CaldeireiroS, 67 1.º Direito Porto";"4050-140";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Miraculous Discovery, Unipessoal Lda";"Comodatário";"515571237";"Pessoa coletiva";"Portugal";;;"915644305";"Não"
"112186/AL";"2020-08-28";"Flores 172 - Design Apartment";"S";"2020-09-01";"Apartamento";"2";"3";"1";;"Rua Rua Flores, 172 4 O";"4050-263";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"The Maphouse Consultadoria e Gestão Lda";"Arrendatário";"515328162";"Pessoa coletiva";"Portugal";;;"910174870";"Não"
"112185/AL";"2020-08-28";"Foz Townhouse";"N";"2020-08-10";"Moradia";"4";"7";"4";;"Rua Rua Marechal Saldanha, 948";"4150-653";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Santos Rodrigues Almeida, Lda.";"Comodatário";"515061450";"Pessoa coletiva";"Portugal";"934306655";;"966787407";"Não"
"112140/AL";"2020-08-26";"BLUESOCK HOSTELS";"S";"2017-06-29";"Estabelecimento de hospedagem-Hostel";"207";"230";"4";"99";"Rua Rua São João, 40";"4050-551";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Bluesock Hostel Portugal Lda";"Arrendatário";"510906605";"Pessoa coletiva";"Portugal";"220965786";;"914611542";"Sim"
"112136/AL";"2020-08-26";"Picasso Suites 1";"S";"2020-08-10";"Apartamento";"1";"2";"0";;"Rua Rua Bonjardim, 1003 1 Tras";"4000-133";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"City Hosts, Lda";"Cessionário";"514132817";"Pessoa coletiva";"Portugal";;;"962385552";"Não"
"112090/AL";"2020-08-22";"Terrace Downtown";"N";"2020-08-03";"Apartamento";"1";"2";"0";;"Rua Rua Mártires da Liberdade, 274 1 tras";"4050-359";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PORTORIGAMI LDA";"Arrendatário";"514806672";"Pessoa coletiva";"Portugal";;;"919274840";"Não"
"112089/AL";"2020-08-22";"casa do castelo";"N";"2020-08-15";"Moradia";"6";"8";"4";;"Esplanada Esplanada Castelo, 17";"4150-196";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"112056/AL";"2020-08-21";"CL Freixo I";"S";"2020-08-03";"Apartamento";"3";"6";"2";;"Rua Rua Freixo, 1806 2 FT";"4300-215";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Cardoso Lessa, Lda.";"Arrendatário";"510562507";"Pessoa coletiva";"Portugal";"220160464";;;"Não"
"112032/AL";"2020-08-20";"SIGNATURE APARTMENTS";"S";"2020-08-01";"Apartamento";"1";"2";"1";;"Rua Rua Santa Catarina, 882 3º dto";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"LATIN PERSPECTIVE, LDA";"Arrendatário";"514710918";"Pessoa coletiva";"Portugal";;;"965390004";"Não"
"112031/AL";"2020-08-20";"SIGNATURE APARTMENTS";"S";"2020-08-01";"Apartamento";"1";"2";"1";;"Rua Rua Santa Catarina, 882 2º Esq";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"LATIN PERSPECTIVE, LDA";"Arrendatário";"514710918";"Pessoa coletiva";"Portugal";;;"965390004";"Não"
"112030/AL";"2020-08-20";"SIGNATURE APARTMENTS";"S";"2020-08-01";"Apartamento";"1";"2";"1";;"Rua Rua Santa Catarina, 882 2º dto";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"LATIN PERSPECTIVE, LDA";"Arrendatário";"514710918";"Pessoa coletiva";"Portugal";;;"965390004";"Não"
"112029/AL";"2020-08-20";"SIGNATURE APARTMENTS";"S";"2020-08-01";"Apartamento";"1";"2";"1";;"Rua Rua Santa Catarina, 882 1º ESQ Porto";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"LATIN PERSPECTIVE, LDA";"Arrendatário";"514710918";"Pessoa coletiva";"Portugal";;;"965390004";"Não"
"111956/AL";"2020-08-15";"PANDURO MOTTA APARTAMENTOS";"S";"2020-07-21";"Apartamento";"2";"4";"1";;"Rua Rua Sá da Bandeira, 383 1° Nascente";"4000-435";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111928/AL";"2020-08-14";"NEW SANTA CATARINA COSY STUDIO";"S";"2020-08-01";"Apartamento";"1";"2";"0";;"Rua Rua Santa Catarina, 1075 r/ch frente PORTO";"4000-456";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111927/AL";"2020-08-14";"Port´hole Penthouse";"N";"2020-08-01";"Apartamento";"4";"6";"2";;"Largo Largo São Domingos, 77 4 Frente";"4050-545";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111926/AL";"2020-08-14";"Oporto Near Trindade";"N";"2020-07-22";"Apartamento";"1";"2";"0";;"Rua Rua Bonjardim, 686 2º Tras.";"4000-119";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111925/AL";"2020-08-14";"Duque de Loulé Flat";"S";"2020-08-12";"Apartamento";"2";"4";"1";;"Rua Rua Duque Loulé, 235 1º  Tras";"4000-325";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111867/AL";"2020-08-12";"Hospedaria Porto";"N";"1982-07-15";"Estabelecimento de hospedagem";"16";"16";"8";;"Rua Justino Teixeira, 47";"4300-278";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Macedo e Lemos Lda";"Proprietário";"501240195";"Pessoa coletiva";"Portugal";;;"919804392";"Não"
"111858/AL";"2020-08-12";"Casa dos Pinheiros - Private Villa in Porto";"S";"2020-08-01";"Moradia";"9";"12";"5";;"Rua Rua Dom João Coutinho, 109";"4250-244";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Solar da Venda Empreendimentos Turísticos LDA";"Outro";"502867256";"Pessoa coletiva";"Portugal";;;"961727031";"Não"
"111857/AL";"2020-08-12";"In Lapa 2";"N";"2020-07-21";"Apartamento";"2";"3";"1";;"Rua Rua Antero de Quental, 119 R/C Tras";"4050-056";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111856/AL";"2020-08-12";"CASA PROTEA";"S";"2020-08-01";"Apartamento";"3";"6";"2";;"Rua Rua Mouzinho da Silveira, 65 3 PORTO";"4050-420";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"África do Sul";;;;"Não"
"111785/AL";"2020-08-08";"Catarina Mask II";"N";"2020-08-03";"Apartamento";"6";"6";"3";;"Rua Rua Santa Catarina, 711 4º Esq B";"4000-446";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Damas&Reis, Lda";"Arrendatário";"514287608";"Pessoa coletiva";"Portugal";"961724249";;"961724249";"Não"
"111784/AL";"2020-08-08";"The Flags Building - Banharia's Lane";"S";"2021-01-01";"Apartamento";"2";"3";"1";;"Travessa Travessa Bainharia, 39 3º";"4050-085";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Nuno Ramiro Bernardo, Unipessoal, Lda.";"Proprietário";"507160118";"Pessoa coletiva";"Portugal";"223209095";;"932884500";"Não"
"111783/AL";"2020-08-08";"Apartamento Bolhão";"N";"2020-08-01";"Apartamento";"7";"8";"3";;"Rua Rua Alexandre Braga, 94 4";"4000-049";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Luis Mota Baptista, Unipessoal Lda";"Arrendatário";"514967838";"Pessoa coletiva";"Portugal";;;"916339914";"Não"
"111749/AL";"2020-08-07";"Made of Stars";"S";"2020-07-01";"Apartamento";"3";"6";"2";;"Rua Rua Mouzinho da Silveira, 105 3º Esquerdo";"4050-420";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Ruela & Salazar, Lda";"Arrendatário";"515498629";"Pessoa coletiva";"Portugal";;;"936320033";"Não"
"111734/AL";"2020-08-07";"Praça das Flores 125";"S";"2020-07-30";"Apartamento";"2";"3";"1";;"Praça das Flores, 125 2 DTO";"4300-401";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Galatikpassion, Lda.";"Proprietário";"513168214";"Pessoa coletiva";"Portugal";"221144770";;;"Não"
"111733/AL";"2020-08-07";"GreatLIFE";"N";"2020-08-01";"Apartamento";"1";"2";"1";;"Rua Rua Fontainhas, 57 1º traseiras";"4000-239";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pacheco & Vargas, Lda";"Proprietário";"515753521";"Pessoa coletiva";"Portugal";"912867790";;;"Não"
"111704/AL";"2020-08-06";"Downtown Bandeira by Homing";"S";"2020-06-01";"Apartamento";"5";"8";"3";;"Rua Rua Sá da Bandeira, 538 1 Drt Frente";"4000-430";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Paraoxal, Lda";"Comodatário";"515089451";"Pessoa coletiva";"Portugal";;;;"Não"
"111676/AL";"2020-08-05";"AMY PORTO";"S";"2020-07-06";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 515 r/c tras";"4050-039";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111675/AL";"2020-08-05";"Porto Cathedral II";"S";"2020-07-01";"Apartamento";"4";"6";"3";;"Rua Rua Sol , 9 6º";"4000-529";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111654/AL";"2020-08-05";"Porto Black and White";"N";"2020-07-13";"Apartamento";"2";"4";"1";;"Rua Rua Mouzinho da Silveira, 232 3 tras";"4050-417";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"FlikeHome Porto, Lda";"Arrendatário";"513925597";"Pessoa coletiva";"Portugal";;;;"Não"
"111601/AL";"2020-08-03";"Rodrigues de Freitas Apartment";"S";"2020-06-23";"Apartamento";"1";"2";"0";;"Avenida Avenida Rodrigues de Freitas, 258 4º Ap. 4.1";"4000-418";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"França";;;;"Não"
"111600/AL";"2020-08-03";"Picaria Apartment";"S";"2020-06-23";"Apartamento";"1";"2";"1";;"Rua Rua Picaria, 42 3º";"4050-477";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Estados Unidos";;;;"Não"
"111572/AL";"2020-08-01";"Home Avenue";"S";"2020-07-20";"Apartamento";"2";"4";"1";;"Avenida Avenida Fernão de Magalhães, 646 1º F";"4350-150";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111571/AL";"2020-08-01";"Luxury Modern Apartment - City Center with Terrace";"S";"2020-07-23";"Apartamento";"2";"4";"1";;"Rua Rua Mártires da Liberdade, 96 3.º";"4050-361";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PLANETA EXTRAORDINÁRIO LDA";"Proprietário";"515701831";"Pessoa coletiva";"Portugal";;;;"Não"
"111570/AL";"2020-08-01";"Modern Designer Apartment with Terrace City Center";"S";"2020-07-23";"Apartamento";"2";"4";"1";;"Rua Rua Mártires da Liberdade, 96 2.º";"4050-361";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PLANETA EXTRAORDINÁRIO LDA";"Proprietário";"515701831";"Pessoa coletiva";"Portugal";;;;"Não"
"111569/AL";"2020-08-01";"Stylish Modern City Center Apartment with Patio";"S";"2020-07-23";"Apartamento";"2";"4";"1";;"Rua Rua Mártires da Liberdade, 96 1.º";"4050-361";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"PLANETA EXTRAORDINÁRIO LDA";"Proprietário";"515701831";"Pessoa coletiva";"Portugal";;;;"Não"
"111568/AL";"2020-08-01";"Burgães Casa 3";"N";"2020-08-01";"Moradia";"1";"2";"0";;"Rua Rua Burgães, 383 Casa 3";"4050-136";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SUBLIMUTOPIA - LDA";"Proprietário";"514821736";"Pessoa coletiva";"Portugal";;;;"Não"
"111567/AL";"2020-08-01";"Burgães Casa 7";"N";"2020-08-01";"Moradia";"1";"2";"0";;"Rua Rua Burgães, 383 Casa 7";"4050-136";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SUBLIMUTOPIA - LDA";"Proprietário";"514821736";"Pessoa coletiva";"Portugal";;;;"Não"
"111566/AL";"2020-08-01";"Burgães Casa 5";"N";"2020-08-01";"Moradia";"1";"2";"0";;"Rua Rua Burgães, 383 Casa 5";"4050-136";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SUBLIMUTOPIA - LDA";"Proprietário";"514821736";"Pessoa coletiva";"Portugal";;;;"Não"
"111565/AL";"2020-08-01";"Burgães Casa 4";"N";"2020-08-01";"Moradia";"1";"2";"0";;"Rua Rua Burgães, 383 Casa  4";"4050-136";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SUBLIMUTOPIA - LDA";"Proprietário";"514821736";"Pessoa coletiva";"Portugal";;;;"Não"
"111564/AL";"2020-08-01";"São Miguel 50";"N";"2020-08-09";"Apartamento";"1";"2";"0";;"Rua Rua São Miguel, 50 2 Tras";"4050-559";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Panorama Determinante, Lda";"Comodatário";"515299243";"Pessoa coletiva";"Portugal";;;"933435358";"Não"
"111401/AL";"2020-07-25";"Bombarda Cinema Apartments 3.1";"N";"2020-07-10";"Apartamento";"4";"4";"3";;"Rua Rua Rosário, 98 2º";"4050-520";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sitios Prováveis, Lda.";"Arrendatário";"508565359";"Pessoa coletiva";"Portugal";;;"962502495";"Não"
"111400/AL";"2020-07-25";"Bombarda Cinema Apartments 2.2";"N";"2020-07-10";"Apartamento";"2";"4";"1";;"Rua Rua Rosário, 98 1º esquerdo";"4050-520";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sitios Prováveis, Lda.";"Arrendatário";"508565359";"Pessoa coletiva";"Portugal";;;"962502495";"Não"
"111399/AL";"2020-07-25";"Bombarda Cinema Apartments 2.1";"N";"2020-07-10";"Apartamento";"2";"4";"1";;"Rua Rua Rosário, 98 1º direito";"4050-520";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Sitios Prováveis, Lda.";"Arrendatário";"508565359";"Pessoa coletiva";"Portugal";;;"962502495";"Não"
"111398/AL";"2020-07-25";"Porto Centre-Ville Unique";"S";"2020-08-01";"Apartamento";"2";"4";"1";;"Rua Rua Egas Moniz, 18 R/C Porto";"4050-236";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Episódio Colonial LDA";"Cessionário";"515236209";"Pessoa coletiva";"Portugal";;;"964205552";"Não"
"111397/AL";"2020-07-25";"Porto Centre-Ville Historic";"S";"2020-08-01";"Apartamento";"2";"4";"1";;"Rua Rua Egas Moniz, 06 R/C";"4050-236";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Episódio Colonial LDA";"Cessionário";"515236209";"Pessoa coletiva";"Portugal";;;"964205552";"Não"
"111396/AL";"2020-07-25";"Studio Boavista";"S";"2020-07-04";"Apartamento";"2";"2";"1";;"Rua Rua Boavista, 734 1 DRT TRAS";"4050-105";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111393/AL";"2020-07-25";"Campanha Suite 3";"S";"2020-07-31";"Apartamento";"2";"4";"2";;"Praça Praça Corujeira, 1 3";"4300-145";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Obvio Despertar Unipessoal Lda";"Comodatário";"515684481";"Pessoa coletiva";"Portugal";;;;"Não"
"111359/AL";"2020-07-24";"Souto Appartments White";"N";"2020-08-01";"Apartamento";"2";"4";"1";;"Rua Rua Souto, 20 4";"4050-594";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111358/AL";"2020-07-24";"Souto Appartments Vintage";"N";"2020-08-01";"Apartamento";"2";"4";"1";;"Rua Rua Souto, 20 3";"4050-594";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111357/AL";"2020-07-24";"Souto Appartments Ruby";"N";"2020-08-01";"Apartamento";"2";"4";"1";;"Rua Rua Souto, 20 2";"4050-594";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111356/AL";"2020-07-24";"Souto Appartments Tawny";"N";"2020-08-01";"Apartamento";"2";"4";"1";;"Rua Rua Souto, 20 1";"4050-594";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111308/AL";"2020-07-23";"Bonjardim 637 Apt";"S";"2020-07-01";"Apartamento";"1";"2";"0";;"Rua Rua Bonjardim, 637 2º Frente";"4000-128";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"David Jorge Tavares Unip. Lda";"Proprietário";"515016225";"Pessoa coletiva";"Portugal";;;;"Não"
"111267/AL";"2020-07-22";"Campanha Suite 2";"S";"2020-07-18";"Apartamento";"2";"4";"2";;"Praça Praça Corujeira, 1 2";"4300-145";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Obvio Despertar Unipessoal Lda";"Comodatário";"515684481";"Pessoa coletiva";"Portugal";;;"935136271";"Não"
"111266/AL";"2020-07-22";"Fashion House";"N";"2020-07-21";"Apartamento";"1";"2";"0";;"Rua Rua Santo Ildefonso, 2 2 FRT";"4000-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"TBI - Investimentos, Unipessoal, Lda";"Proprietário";"513557628";"Pessoa coletiva";"Portugal";;;"917844262";"Não"
"111265/AL";"2020-07-22";"Olival 54 Apartamento 4";"N";"2020-07-15";"Apartamento";"1";"2";"1";;"Rua Rua Taipas, 54 4";"4050-597";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Santos & Raio, Lda";"Arrendatário";"515032638";"Pessoa coletiva";"Portugal";;;"962795542";"Sim"
"111264/AL";"2020-07-22";"Olival 54 Apartamento 3";"N";"2020-07-15";"Apartamento";"2";"4";"1";;"Rua Rua Taipas, 54 3";"4050-597";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Santos & Raio, Lda";"Arrendatário";"515032638";"Pessoa coletiva";"Portugal";;;"962795542";"Sim"
"111263/AL";"2020-07-22";"Olival 54 Apartamento 2";"N";"2020-07-15";"Apartamento";"2";"4";"1";;"Rua Rua Taipas, 54 2";"4050-597";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Santos & Raio, Lda";"Arrendatário";"515032638";"Pessoa coletiva";"Portugal";;;"962795542";"Sim"
"111262/AL";"2020-07-22";"Olival 54 Apartamento 1";"N";"2020-07-15";"Apartamento";"2";"4";"1";;"Rua Rua Taipas, 54 1";"4050-597";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Santos & Raio, Lda";"Arrendatário";"515032638";"Pessoa coletiva";"Portugal";;;"962795542";"Sim"
"111261/AL";"2020-07-22";"The Framer's House";"N";"2020-07-30";"Apartamento";"6";"12";"6";;"Travessa Travessa Liceiras";"4000-323";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Santos & Irmãos Lda";"Proprietário";"500240620";"Pessoa coletiva";"Portugal";;;"918026879";"Não"
"111260/AL";"2020-07-22";"Oporto Explorers";"N";"2020-07-01";"Moradia";"4";"6";"2";;"Rua Rua Justino Teixeira, 137, 8";"4300-279";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"111227/AL";"2020-07-21";"Neiva";"N";"2020-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Taipas, 47 4.º ESq";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111226/AL";"2020-07-21";"Neiva";"N";"2020-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Taipas, 47 4.º Dto";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111225/AL";"2020-07-21";"Neiva";"N";"2020-08-01";"Apartamento";"2";"4";"0";;"Rua Rua Taipas, 47 3.º";"4050-600";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"111224/AL";"2020-07-21";"Art Porto 231 2T";"N";"2020-06-30";"Apartamento";"1";"2";"0";;"Rua Rua Passos Manuel, 231 2º Trás";"4000-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pedro Pais - Actividades Imobiliárias Unipessoal Lda";"Proprietário";"510854621";"Pessoa coletiva";"Portugal";;;;"Não"
"111223/AL";"2020-07-21";"Art Porto 231 3F";"N";"2020-06-30";"Apartamento";"1";"2";"0";;"Rua Rua Passos Manuel, 231 3º Frente";"4000-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pedro Pais - Actividades Imobiliárias Unipessoal Lda";"Proprietário";"510854621";"Pessoa coletiva";"Portugal";;;;"Não"
"111222/AL";"2020-07-21";"Art Porto 231 2F";"N";"2020-06-30";"Apartamento";"1";"2";"0";;"Rua Rua Passos Manuel, 231 2º Frente";"4000-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pedro Pais - Actividades Imobiliárias Unipessoal Lda";"Proprietário";"510854621";"Pessoa coletiva";"Portugal";;;;"Não"
"111221/AL";"2020-07-21";"Art Porto 231 1T";"N";"2020-06-30";"Apartamento";"1";"2";"0";;"Rua Rua Passos Manuel, 231 1º Trás";"4000-385";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pedro Pais - Actividades Imobiliárias Unipessoal Lda";"Proprietário";"510854621";"Pessoa coletiva";"Portugal";;;;"Não"
