"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"53975/AL";"2017-08-10";"PENSÃO DOURO";"N";"2017-07-01";"Estabelecimento de hospedagem";"8";"16";"8";;"Rua Rua Loureiro, 54";"4000-326";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MORAIS E SILVA UNIP LDA";"Arrendatário";"500471789";"Pessoa coletiva";"Portugal";;;"962689436";"Não"
"53954/AL";"2017-08-10";"Oporto Studio Charme";"S";"2017-08-10";"Apartamento";"2";"4";"2";;"Largo Largo Maternidade Júlio Dinis, 58 5º Esq";"4050-371";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53953/AL";"2017-08-10";"G Moments Formosa 166 Loft";"N";"2017-08-11";"Apartamento";"2";"4";"0";;"Rua Rua Formosa, 166 2 TRZ";"4000-247";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"WARRIOR NUMBERS LDA";"Proprietário";"515267414";"Pessoa coletiva";"Portugal";;;"911856288";"Não"
"53948/AL";"2017-08-10";"Porto Cidade";"S";"2017-08-10";"Moradia";"3";"6";"2";;"Travessa Travessa Álvaro de Castelões, 108";"4200-039";"Porto";"Paranhos";"Porto";"Porto";"Norte";"Romanização - SA";"Arrendatário";"505969823";"Pessoa coletiva";"Portugal";;;"917347244";"Não"
"53944/AL";"2017-08-09";"Apartamento 82";"S";"2017-08-12";"Apartamento";"2";"4";"1";;"Rua Rua Júlio Dinis, 272 8 82";"4050-318";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53943/AL";"2017-08-09";"StayInBonfim Suites";"N";"2017-08-10";"Estabelecimento de hospedagem";"8";"10";"3";;"Rua Rua Bonfim, 288";"4300-066";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Vella & Vella, Lda.";"Arrendatário";"514498331";"Pessoa coletiva";"Portugal";;;"910371025";"Sim"
"53941/AL";"2017-08-09";"LUX BOLHÃO";"N";"2017-08-09";"Apartamento";"4";"6";"2";;"Rua Rua Sá da Bandeira, 538 - 1º Esq. Frente";"4000-430";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53930/AL";"2017-08-09";"Liiiving in Porto | Ribeira Boutique Apartment ";"S";"2017-08-09";"Apartamento";"2";"4";"1";;"Rua Rua Infante Dom Henrique, 87 4º Direito";"4050-297";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"ZAG - Mediação Alugueres e Produções Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";"224918269";;"913670791";"Sim"
"53924/AL";"2017-08-09";"Soft Linen Balcony";"S";"2017-08-09";"Apartamento";"3";"4";"0";;"Rua Rua Alegria, 238 2º Tras";"4000-043";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53923/AL";"2017-08-09";"Liiiving in Porto | Foz River View";"S";"2017-08-09";"Apartamento";"4";"4";"1";;"Rua Rua Duarte Barbosa, 37 2 3E";"4150-285";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"ZAG - Mediação Alugueres e Produções Lda";"Cessionário";"513566562";"Pessoa coletiva";"Portugal";;;"913670791";"Não"
"53915/AL";"2017-08-09";"Porto Smart Holidays Downtown Poente";"S";"2017-08-10";"Apartamento";"2";"4";"1";;"Praça Praça República, 101 1º TRS";"4050-497";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53911/AL";"2017-08-09";"Porto Smart Holidays Downtown";"S";"2017-08-10";"Apartamento";"2";"4";"1";;"Praça Praça República, 101 1º FRT";"4050-497";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53904/AL";"2017-08-09";"Milenclaves S.A";"S";"2017-01-02";"Apartamento";"6";"8";"4";;"Rua Rua de Sabrosa , 33 2 esq Rua de Sabrosa nº 33 2º Andar esq";"4300-454";"Campanha";"Campanhã";"Porto";"Porto";"Norte";"Milenclaves S.A";"Proprietário";"510614086";"Pessoa coletiva";"Portugal";"252891266";;"965024125";"Não"
"53883/AL";"2017-08-09";"Camões Executive Flat";"S";"2017-08-16";"Apartamento";"2";"4";"1";;"Rua Rua Camões, 457 1";"4000-147";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"53882/AL";"2017-08-09";"Casa Kopke II";"S";"2017-08-09";"Apartamento";"2";"4";"1";;"Rua Rua Joaquim Kopke, 113 Cv. -";"4200-346";"Porto";"Paranhos";"Porto";"Porto";"Norte";"ODLACA- GESTÃO E INVESTIMENTOS IMOBILIÁRIOS, LDA";"Proprietário";"510009549";"Pessoa coletiva";"Portugal";;;;"Não"
"53859/AL";"2017-08-08";"Breiner House";"N";"2017-08-08";"Estabelecimento de hospedagem";"10";"10";"9";;"1ª Rua Rua do Breiner, 262 Porto";"4050-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Cordeiro dos Santos & Pinto Leite Lda";"Arrendatário";"513682902";"Pessoa coletiva";"Portugal";"932320001";;"932320001";"Não"
"53848/AL";"2017-08-08";"Casa dos Jarros";"S";"2017-08-08";"Apartamento";"5";"7";"2";;"Rua Rua Santa Catarina, 1500 4.º esq.";"4000-448";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Remarkable Sphere Arte & Design, Unipessoal Lda";"Arrendatário";"509839126";"Pessoa coletiva";"Portugal";;;"936997471";"Não"
"53827/AL";"2017-08-08";"T3 SiloAuto";"S";"2017-08-07";"Apartamento";"5";"6";"3";;"Rua Sá da Bandeira, 726 8º Esq.  Porto";"4000-436";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53813/AL";"2017-08-08";"Porto Bicycle Apartment";"S";"2017-08-08";"Apartamento";"2";"4";"1";;"Rua Rua Luís Ferreira, 21 HAb 1.1";"4250-550";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53806/AL";"2017-08-08";"SOHO APARTMENT 2";"S";"2017-08-08";"Apartamento";"2";"4";"1";;"Rua Rua Boa Hora, 27 1º";"4050-100";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Urbanmiosótis, Lda";"Proprietário";"510697658";"Pessoa coletiva";"Portugal";;;"966620076";"Não"
"53789/AL";"2017-08-07";"181 Porto";"N";"2017-08-10";"Apartamento";"2";"4";"1";;"2ª Rua S. Víctor, 181";"4000-516";"Bonfim";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53781/AL";"2017-08-07";"Porto World Heritage Center - Miragaia Blue Apartment";"N";"2017-08-09";"Apartamento";"2";"3";"0";;"Rua Rua São Pedro de Miragaia, 3 1º Dir. Frt.";"4050-565";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"VOLUME DIMENSÃO - SERVIÇOS E CONSULTORIA UNIPESSOAL LDA";"Arrendatário";"513272453";"Pessoa coletiva";"Portugal";"914472876";;"914472876";"Não"
"53773/AL";"2017-08-07";"Casa dos Reis";"S";"2017-08-07";"Apartamento";"5";"8";"3";;"Rua Rua Sol, 19 2º Esq";"4000-527";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53762/AL";"2017-08-07";"Casa da Lena";"S";"2017-08-07";"Apartamento";"2";"4";"2";;"Rua Rua Engenheiro Ezequiel de Campos, 399 1º";"4100-233";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53757/AL";"2017-08-07";"Apartamento Séc. XIV";"N";"2017-08-07";"Apartamento";"2";"4";"1";;"Travessa Travessa Cedofeita, 32 1º Tras";"4050-183";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53756/AL";"2017-08-07";"Porto Central Flat";"S";"2017-08-11";"Apartamento";"2";"4";"2";;"Rua Rua João das Regras, 87 3º  Esq";"4000-292";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53755/AL";"2017-08-07";"TypicalVilla Oporto24";"N";"2017-08-01";"Moradia";"2";"3";"1";;"Rua Rua 1, 24";"4000-284";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"53733/AL";"2017-08-07";"In Situ";"N";"2017-08-07";"Apartamento";"2";"4";"0";;"Rua Rua Formosa, 178 4.º  Tras.";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Carolina Costa, Unipessoal Lda";"Arrendatário";"514432900";"Pessoa coletiva";"Portugal";;;"911833842";"Não"
"53725/AL";"2017-08-07";"In Situ";"N";"2017-08-07";"Apartamento";"2";"4";"0";;"Rua Rua Formosa, 178 4.º  Frt.";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Carolina Costa, Unipessoal Lda";"Arrendatário";"514432900";"Pessoa coletiva";"Portugal";;;"911833842";"Não"
"53723/AL";"2017-08-07";"In Situ";"N";"2017-08-07";"Apartamento";"2";"4";"0";;"Rua Rua Formosa, 178 3.º Tras.";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Carolina Costa, Unipessoal Lda";"Arrendatário";"514432900";"Pessoa coletiva";"Portugal";;;"911833842";"Não"
"53716/AL";"2017-08-07";"In Situ";"N";"2017-08-07";"Apartamento";"2";"4";"0";;"Rua Rua Formosa, 178 3.º frt";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Carolina Costa, Unipessoal Lda";"Arrendatário";"514432900";"Pessoa coletiva";"Portugal";;;"911833842";"Não"
"53714/AL";"2017-08-07";"In Situ";"N";"2017-08-07";"Apartamento";"2";"4";"0";;"Rua Rua Formosa, 178 2.º Tras.";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Carolina Costa, Unipessoal Lda";"Arrendatário";"514432900";"Pessoa coletiva";"Portugal";;;"911833842";"Não"
"53710/AL";"2017-08-07";"In Situ";"N";"2017-08-07";"Apartamento";"2";"4";"0";;"Rua Rua Formosa, 178 2.º frt.";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Carolina Costa, Unipessoal Lda";"Arrendatário";"514432900";"Pessoa coletiva";"Portugal";;;"911833842";"Não"
"53708/AL";"2017-08-07";"In Situ";"N";"2017-08-07";"Apartamento";"2";"4";"0";;"Rua Rua Formosa, 178 1.º trs";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Carolina Costa, Unipessoal Lda";"Arrendatário";"514432900";"Pessoa coletiva";"Portugal";;;"911833842";"Não"
"53705/AL";"2017-08-07";"In Citus";"N";"2017-08-07";"Apartamento";"2";"4";"0";;"Rua Rua Formosa, 178 1.º Frt.";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Carolina Costa, Unipessoal Lda";"Arrendatário";"514432900";"Pessoa coletiva";"Portugal";;;"911833842";"Não"
"53701/AL";"2017-08-07";"In Citu";"N";"2017-08-07";"Apartamento";"2";"4";"0";;"Rua Rua Formosa, 178 R/c Frt.";"4000-253";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Carolina Costa, Unipessoal Lda";"Arrendatário";"514432900";"Pessoa coletiva";"Portugal";;;"911833842";"Sim"
"53686/AL";"2017-08-04";"Loft JLDM";"S";"2019-10-07";"Apartamento";"2";"4";"0";;"Rua Rua Duque Loulé, 205 1";"4000-325";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"IDYLLIC AVENUE - ACTIVIDADES IMOBILIÁRIAS LDA";"Outro";"515649341";"Pessoa coletiva";"Portugal";;;"914891000";"Não"
"53679/AL";"2017-08-04";"AP2";"S";"2017-08-07";"Apartamento";"1";"2";"0";;"Rua Rua Oliveiras, 104 2º ESQ.";"4050-449";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53674/AL";"2017-08-04";"Apartamento";"N";"2017-08-11";"Apartamento";"3";"6";"2";;"Rua Rua Barão Forrester, 944 r/c";"4050-272";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53656/AL";"2017-08-04";"Camoes Apartment";"S";"2017-08-01";"Apartamento";"2";"4";"2";;"1ª Rua Camoes, 522 1";"4000-141";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Pautas Sublimes Unipessoal Lda";"Comodatário";"514472740";"Pessoa coletiva";"Portugal";;;"917022606";"Não"
"53653/AL";"2017-08-04";"Bessa apartment";"S";"2017-08-01";"Apartamento";"1";"2";"1";;"1ª Rua Pinto Bessa, 631 4 dto";"4000-008";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Pautas Sublimes Unipessoal Lda";"Comodatário";"514472740";"Pessoa coletiva";"Portugal";;;"917022606";"Não"
"53623/AL";"2017-08-04";"Trindade | Sunny Downtown Apartment";"S";"2017-08-04";"Apartamento";"2";"4";"1";;"Rua Rua Doutor Alfredo de Magalhães, 82 6º Frente";"4000-062";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53617/AL";"2017-08-04";"Boavista 604";"N";"2017-08-04";"Apartamento";"5";"8";"5";;"Rua Rua Boavista, 604 2º Esqº";"4050-104";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Adeptos da Cidade - Lda";"Arrendatário";"510121519";"Pessoa coletiva";"Portugal";;;"965851565";"Não"
"53616/AL";"2017-08-04";"DREAM VIEW IN TRENDY PVT CONDO APT";"S";"2015-01-01";"Apartamento";"2";"4";"1";;"Rua Rua Carvalho, 102H 6 Dto";"4150-192";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53608/AL";"2017-08-04";"Sweet House Porto/Flores II";"S";"2017-08-04";"Apartamento";"2";"4";"1";;"Rua Rua Flores, 48 3.º  Frt. ";"4050-262";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53593/AL";"2017-08-03";"Ribeira Grande ";"S";"2016-09-01";"Apartamento";"7";"7";"5";;"Rua Rua Ribeira Grande, 297";"4200-460";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53589/AL";"2017-08-03";"Ribeira Grande";"S";"2016-09-01";"Apartamento";"8";"8";"5";;"Rua Rua Ribeira Grande, 287 1º";"4200-460";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53582/AL";"2017-08-03";"Oporto Join House";"S";"2017-07-10";"Apartamento";"3";"5";"1";;"Rua Dom Agostinho de Jesus e Sousa, 12 Cave Direita";"4000-014";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53576/AL";"2017-08-03";"Apartamento das Antas";"S";"2017-08-03";"Apartamento";"4";"7";"4";;"Rua Rua Vigorosa, 594 1";"4350-343";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Cidmon - Administração e Valorização Imobiliária, S.A";"Proprietário";"500068925";"Pessoa coletiva";"Portugal";"224647242";"224830005";"917512970";"Não"
"53555/AL";"2017-08-03";"Rosemary House";"S";"2017-08-14";"Apartamento";"2";"4";"1";;"Rua Rua Fernandes Tomás, 247 1.º Frente 4150-599";"4000-215";"4150-599";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53552/AL";"2017-08-03";"PÁTIO DAS FONTAINHAS";"S";"2017-08-03";"Apartamento";"2";"4";"0";;"1ª Rua RUA DAS FONTAINHAS, 99 R/C TRASEIRAS";"4000-239";"PORTO";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53510/AL";"2017-08-03";"By the River II";"N";"2017-08-03";"Apartamento";"1";"3";"0";;"Rua Rua São Francisco, 24 3º Dt.";"4050-548";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53505/AL";"2017-08-03";"By the River III";"N";"2017-08-03";"Apartamento";"2";"4";"1";;"Rua Rua São Francisco, 24 3º Esq.";"4050-548";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53503/AL";"2017-08-03";"By the  River I";"N";"2017-08-03";"Apartamento";"2";"4";"1";;"Rua Rua São Francisco, 24 2º Esq";"4050-548";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53499/AL";"2017-08-03";"Porto World Heritage Center - Miragaia Green Apartment";"N";"2017-08-09";"Apartamento";"2";"3";"0";;"Rua Rua São Pedro de Miragaia, 3 1º Esq. Tras.";"4050-565";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"VOLUME DIMENSÃO - SERVIÇOS E CONSULTORIA UNIPESSOAL LDA";"Arrendatário";"513272453";"Pessoa coletiva";"Portugal";;;"914472876";"Não"
"53497/AL";"2017-08-03";"Casa Breiner I";"N";"2017-08-03";"Apartamento";"3";"4";"2";;"Rua Rua Breiner, 210 1º";"4050-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Authentic Stay, Lda.";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";;;"912735259";"Sim"
"53495/AL";"2017-08-03";"Casa Breiner II";"N";"2017-08-03";"Apartamento";"3";"4";"2";;"Rua Rua Breiner, 210 2º";"4050-124";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Authentic Stay, Lda.";"Arrendatário";"513717234";"Pessoa coletiva";"Portugal";;;"912735259";"Sim"
"53414/AL";"2017-08-02";"Infante Apartment";"S";"2017-08-02";"Apartamento";"2";"4";"1";;"Rua Rua Mouzinho da Silveira, 200 1º Frt. Esqº";"4050-417";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Neves Pereira Turismo e Serviços, Lda.";"Proprietário";"513828192";"Pessoa coletiva";"Portugal";;;"912975483";"Não"
"53401/AL";"2017-08-02";"Downtown Apartment 4r";"N";"2017-08-02";"Apartamento";"4";"6";"2";;"Rua Rua Mouzinho da Silveira, 86 1º";"4050-415";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53398/AL";"2017-08-02";"Apartamento Barão 3";"S";"2017-08-02";"Apartamento";"2";"4";"0";;"Rua Barão São Cosme, 224 3 Esq";"4000-501";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"53385/AL";"2017-08-02";"Bragas Cozy Apartment w/ Parking space";"S";"2017-08-02";"Estabelecimento de hospedagem";"2";"4";"1";;"Rua Rua Bragas, 208 3º";"4050-122";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53369/AL";"2017-08-01";"Douro Apartment";"S";"2017-08-01";"Apartamento";"2";"4";"1";;"Rua Rua do Aleixo, 256 4º hab. 410 Porto";"4150-042";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Brasil";;;;"Não"
"53368/AL";"2017-08-01";"Pedro Moreno";"S";"2017-08-03";"Apartamento";"1";"2";"1";;"1ª Rua Constituição, 597 2.1";"4200-200";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"53366/AL";"2017-08-01";"PortuLiving Serralves";"S";"2017-08-03";"Apartamento";"4";"8";"3";;"Avenida Avenida da Boavista, 1682 5º D";"4100-115";"Porto";"Ramalde";"Porto";"Porto";"Norte";"PORTULIVING UNIPESSOAL, LDA";"Proprietário";"514304324";"Pessoa coletiva";"Portugal";;;;"Não"
"53363/AL";"2017-08-01";"Trindade Charming flat@2";"S";"2017-08-05";"Apartamento";"1";"2";"1";;"Rua Gonçalo Cristóvão, 250 3.º traz Porto";"4000-265";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53360/AL";"2017-08-01";"Trindade Charming flat@1";"S";"2017-08-05";"Apartamento";"1";"2";"1";;"Rua Gonçalo Cristóvão, 250 4.º Traz Porto";"4000-265";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53355/AL";"2017-08-01";"Alojamento Casa Música";"N";"2017-07-17";"Apartamento";"3";"4";"1";;"1ª Rua Rua 5 de Outubro, 285 CVTRAS Porto";"4100-175";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53350/AL";"2017-08-01";"Casa Bela";"S";"2017-08-01";"Apartamento";"4";"4";"1";;"Rua Rua Anselmo Braancamp, 497 4º Esqº Tras.";"4000-082";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53348/AL";"2017-08-01";"Alojamento Casa Música";"N";"2017-07-17";"Apartamento";"2";"3";"0";;"1ª Rua Rua 5 de Outubro, 285 cvfrt";"4100-175";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53347/AL";"2017-08-01";"2TZ-226 Dom João IV";"N";"2017-08-03";"Apartamento";"4";"6";"2";;"Rua Dom João IV , 226 2 Direito";"4000-008";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"França";;;;"Não"
"53336/AL";"2017-08-01";"Torrinha Cozy Flat";"N";"2017-08-01";"Apartamento";"2";"4";"1";;"Rua Rua Torrinha, 65 R/C/1º";"4050-609";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53333/AL";"2017-08-01";"The Loft";"S";"2017-08-08";"Apartamento";"2";"4";"0";;"Rua Rua Alegria, 317 3 F";"4000-044";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53325/AL";"2017-08-01";"Transatlantica";"N";"2017-08-01";"Estabelecimento de hospedagem";"5";"8";"3";;"1ª Rua Rua Ferreira Cardoso, 63";"4300-198";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"53298/AL";"2017-08-01";"THE GARDEN";"S";"2017-08-02";"Apartamento";"1";"2";"0";;"Rua Rua do Pinheiro, 19 0 B";"4050-484";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
